id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_hiv_and_aids_terminology_443,screen,sif,-hlunga,ukupopola,hlola / hlunga / popola,-hlahluba / -popola,tlhatlhoba,hlahloba,-hlahloba,u ṱhaṱhuvha / u ṱola / u sedzulusa,hlahluva,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_444,screening test,siftingstoets,ukuhlolela ukuhlunga,uvavanyo lokupopola,luhlolokuhlunga,ihlahlubo yokuhlola,tekotlhatlhobo,tekotlhahlobo,teko ya tlhahlobo,ndingoṱhaṱhuvhi / ndingo ya u ṱhaṱhuvha / ndingo ya u ṱola / ndingo ya u sedzulusa,xikambelo xa nhlahluvo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_445,self-injection,selfinspuiting,ukuzijova,ukuzitofa,kutijova,ukuzihlaba / ukuzi-enda,itlhabo / ikento,go itlhabela,ho itlhaba / ho ikenta,u ḓiṱhavha,ku titlhavela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_446,self-testing,selftoetsing,ukuzihlola,ukuzivavanya,kutihlola,ukuzihlola,itlhatlhobo,boitlhahlobo,boitlhahlobo,u ḓiṱola / u ḓilinga,ku tikambela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_447,semen / seminal fluid / sperm,semen / sperm / saad,isidoda / amathundela / amalotha,amadlozi / incindi yobudoda,sidvodza,isidoda,seedipeo / bore / nthere,matšhedi / simene,lero la botona / dithwere,vhutzali / vhuhali / vhunna / vhudzonyo / mbeu ya tshinna,mbewu ya xinuna / vununa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_448,seriously ill,ernstig siek,ogula kakhulu,ukugula kakhulu / imeko yokugula emandundu / imeko yokugula emaxongo / ukubambeka,kugula kamatima / kugula mbamba / kugula kakhulu,ukugula khulu,lwala thata / gateletswe,go lwala kudu,ho kula haholo,u lwala nga maanḓa / u lwala lu isaho lufuni,ku vabya ngopfu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_449,sero-conversion,serokonversie,ukuguquka kwesimo sempilo / isigaba soguquko ngenxa yokungenwa yigciwane lesandulelangculazi,uguquko-simo lovavanyo lwentsholongwane,ingucukosimo / sicalongucuko,isigaba setjhuguluko ngokungenwa mbulalasihlangu / isero-khonvetjhini,phetogokemoboitekanelo / phetogakemopholo / phetogo ya masole a mmele,ponagalo ya mathomo ya kokwanatlhoko mading,phetoho boemong ba tshwaetso,tshanduko ya tshiimo tsha malofha,xiyimo xo hundzukela ku va ni xipalansawuto / sero-khonivhexini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_450,seronegative,seronegatief,ukungatholakali kwesivikelimzimba,ukulambatha kwesikhuselimzimba esithile / ukunqongophala kwesikhuselimzimba esithile / ukungabikho kwesikhuselimzimba esithile,uma ingati ingakasawoteki,itlhogeko lamajoni womzimba / itlhogeko leemvikelimalwele,seramotlhokabolwetse,go se bonale ga kokwanatlhoko mading,ho hloka matshwao a tshwaetso,malofhatshaya-tshitzhili / malofha a si na tshitzhili,nkalamasocha ya miri / mpfumaleko wa xitsongwatsongwana / nkala xitsongwatsongwana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_451,sample / specimen,monster,isibonakalisi / isampula,isampuli / ispesimeni,isampula,isiboniselo / isampula,sekao,sampolo,sampole,sambula,xikombiso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_452,seropositive,seropositief,ukutholakala kwezivikelimzimba / ukubonakala kwezivikelimzimba,ubukho besikhuseli-mzimba esithile,uma ingati isawotekile,ubukhona bamajoni womzimba / ubukhona beemvikelimalwele,seramotshupabolwetse,ponagalo ya kokwanatlhoko mading,ho ba le matshwao a tshwaetso,malofha a re na tshitzhili,ku va ni masocha ya miri / ku va ni xilwa-ni xitsongwatsongwana / ku va na xitsongwatsongwana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_453,serum,serum,umantshu,incindi yegazi / isiram,isiramu,amanziingazi / isiramu,seramo,siramo,seramo,siramu / maḓi a re kha malofha,siramu / ntlhavelo wo lwa ni ntluleto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_454,sex / gender,geslag / gender / seks,ubulili,isini / ubuni,bulili,ubulili,bong,bong,bong,mbeu,rimbewu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_455,sex education,geslagsvoorligting / seksvoorligting,imfundiso ngezocansi,imfundiso ngokulalana / imfundiso ngokwabelana ngesondo,imfundziso ngetemacansi,ifundiso ngezokulalana,thutathobalano,thuto ka tša thobalano,thuto ya motabo / thuto ya thobalano / thuto ya moseme,pfunzo nga zwa u lalana / pfunzo ya zwa vhudzekani / pfunzo ya zwa u nyovhana,dyondzo hi ku ya emasangwini / dyondzo ya swa masangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_456,sex life,sekslewe,impilo yezocansi,ubomi bezokulalana / ukuziphatha ngezesondo / ukuziphatha ngezokulalana,imphilo ngetemacansi,ipilo ngezokulalana / imikghwa ngezokulalana,itsholothobalano,maitshwaro go tša thobalano / bophelo bja tša thobalano,bophelo ba thobalano / bophelo ba motabo / bophelo ba moseme,mikhwa ya u lalana / maitele a u lalana / zwa mabaini / vhudzekani / u nyovhana,vutomi bya swa masangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_457,sex organ,geslagsorgaan / seksorgaan / geslagsdeel,isitho sangasese,ilungu langasese / ilungu lesini,sitfo setemacansi,isitho sokulalana,serwebong,setho sa thobalano,bopele,vhudzimu,xirho xa rimbewu / xirho xa swa masangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_458,sex toy,seksspeelding,ithoyizi locansi / insiza yocansi,into yokudlala yokulalana / ithoyi yokuzanelisa ngesondo,sitfombumbulu setemacansi,ithoyi yokulalana / isidlalisi sokulalana,sekaserwethobalano,seralokišwa sa thobalano / seralokiši sa thobalano,sesebediswa sa thobalano / sesebediswa sa motabo,tshitambiswa tsha u lalana / vhudzimumafanedza / tshitambiswa tsha u nyovhana / tshitambiswa tsha vhudzekani,xitlangiso xa le masangwini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_459,sexual,seksueel / geslagtelik / geslags / seks,okuphathelene nocansi,okuphathelene nesondo / okuphathelene nokulalana,-netemacansi / -netekubhebhana / -netekulalana,-phathelene nokulalana,-thobalano,sa thobalano,-ya thobalano / -ya motabo,zwa u lalana / zwa vhudzekani / zwa u nyovhana,xa xiendlo xa swa masangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_460,sexual abuse,seksuele misbruik,ukuhlukumeza ngokocansi,ukuxhatshazwa ngokwesondo,kuhlukumeta ngetemacansi / kucaphata ngetemacansi,ukutlhoriswa kwezokulalana,kgokgontshonyokano / tshotlothobalano,tirišompe ka thobalano / tlhorišo ka thobalano / tshotlo ka thobalano / tlaišo ka thobalano / tlhakišo ka thobalano,tlhekefetso ka thobalano / tshotlo ka thobalano / tlhekefetso ka motabo / tshotlo ka motabo,dambudzo ḽa vhudzekani / u tambudzwa lwa vhudzekani,ku xanisa hi swa le masangwini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_461,seropositive,seropositief,ukutholakala kwezivikelimzimba / ukubonakala kwezivikelimzimba,ubukho besikhuseli-mzimba esithile,uma ingati isawotekile,ubukhona bamajoni womzimba / ubukhona beemvikelimalwele,seramotshupabolwetse,ponagalo ya kokwanatlhoko mading,ho ba le matshwao a tshwaetso,malofha a re na tshitzhili,ku va ni masocha ya miri / ku va ni xilwa-ni xitsongwatsongwana / ku va na xitsongwatsongwana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_462,sexual activity,seksuele aktiwiteit,ukuzimbandakanya kwezocansi,ukwabelana ngesondo / ukulalana,umkhuba wetemacansi,ukulalana / isenzo sokulalana,thobalano,thobalano,thobalano / motabo / moseme / sekate,nyito ya u lalana / nyito ya vhudzekani / nyito ya u nyovhana,swiendlo swa le masangwini / nghingiriko wa swa le masangwini / ku kundzana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_463,sexual assault,seksuele aanranding,ukuphoqelela ngokocansi,ukudlwengulwa / ukunyanzeliswa ngesondo,kugagadlela / kudlwengula,ukutlhoriswa ngokomseme,tshotlothobalano,tlhaselo ka thobalano,tlhekefetso ka thobalano / tlhekefetso ka motabo / tshotlo ka thobalano / tshotlo ka motabo,u kombetshedza u lalana / u kombetshedza u nyovhana / u kombetshedza vhudzekani,nxaniso hi swa le masangwini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_464,sexual choice,seksuele keuse,ukuzikhethela ngokocansi,igunya lokuzikhethela kulalano / igunya lokuzikhethela kwisondo,kutikhetsela ngetemacansi,ilungelo lokuzikhethela kezokulalana,itlhophelothobalano,boikgethelo go tša thobalano,kgetho ho tsa motabo / kgetho ho tsa thobalano,u ḓinangela kha zwa u lalana / u ḓinangela kha zwa vhudzekani / u ḓinangela kha zwa u nyovhana,ku tihlawulela ku ya emasangwini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_465,sexual contact,seksuele kontak,ukubhebhana / ukulalana,ukulalana / ukwabelana ngesondo,kutsintsana ngekwetemacansi,ukululukeza / ukululubeza / ukulalana,thobalano / nyokano,thobalano,ho amana ha mmele mosemeng / ho thetsana ha mmele mosemeng,u lalana / vhudzekani / u nyovhana,ku ya emasangwini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_466,sexual fluid,seksuele vloeistof,uketshezi locansi / uketshezi olukhishwa yizitho zangasese,ulwelo oluphuma ngaphantsi / incindi ephuma ngaphantsi,emakhanuko,isikwinti,bore / nthere / marere,seela sa thobalano,lero la bopele,tshiluḓi tsha u lalana / tshiluḓi tsha u nyovhana / tshiluḓi tsha vhudzekani,xihalaki xa xirho xa rimbewu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_467,sex / intercourse / copulation,seksuele omgang / seks / geslagsgemeenskap / gemeenskap,ukubhebhana / ukulalana,ukwabelana ngesondo / ukulalana,kulalana / kubhebhana / kufebana / kuzekana,ukulalana,nyokano / thobalano,thobalano / go gotana / go nyobana,motabo / thobalano / kotana / moseme / sekate,vhudzekani / u lalana / u nyovhana,ku ya emasangwini / ku kundzana,,,,,,,,,,,Euphemism,,,,Vulgar / Vulgar,,,,Offensive / Vulgar,,Euphemism / Vulgar,
dsac_multilingual_hiv_and_aids_terminology_468,sexuality,seksualiteit,okuphathelene nezocansi,iimpawu neemvakalelo zokulalana / iimpawu neemvakalelo zesondo,indlelakutiphatsa ngekwebulili,zokulalana,maikutlothobalano / kemothobalano,dilo tša go amana le thobalano,maikutlo mabapi le thobalano / tshekamelo ya bong,vhupfiwa ha zwa vhudzekani / vhupfiwa ha zwa u nyovhana / vhupfiwa ha zwa u lalana,swa masangu / swa nkundzano,,,,,,,,,,,,,,,,,,,,,Vulgar,
dsac_multilingual_hiv_and_aids_terminology_469,sexually active,seksueel aktief,ukulangazelela ucansi / ukuzimbandakanya kwezocansi,ukuzibandakanya kwezesondo / ukuthath’inxaxheba kwezesondo,-bandzakanyekako kutemacansi,ukuzibandakanya kezokulalana,matlhagatlhaga-thobalanong / botlhagathobalanong,go dira tša thobalano,ho etsa thobalano / bohona ba thobalano,tshiimo tsha zwa vhudzekani / tshiimo tsha zwa u nyovhana / tshiimo tsha zwa u lalana,nghingiriko eka swa masangu / ku gingirika etimhakeni ta masangu,,,,,,,,,,,,,,,,,,,Vulgar,,,
dsac_multilingual_hiv_and_aids_terminology_470,sexually transmitted infection / STI / sexually transmitted disease / STD / venereal disease / VD,seksueel oordraagbare infeksie / SOI / seksueel oordraagbare siekte / SOS / veneriese siekte / VS,igciwane elithathelwana ngokocansi / isifo esithathelwana ngokocansi,isifo esisulela ngokulalana / isifo esisulela ngokwabelana ngesondo,sifo lesitsatselana ngekwemacansi / sifo semacansi,ubulwele obuthathelwana ngokulalana / i-STD,bolwetsethobalano / bolwetse jo bo fetelelang ka thobalano,bolwetši bjoo bo fetelago ka thobalano,lefu le tshwaetsang ka thobalano / lefu le tshwaetsang ka motabo,vhulwadze vhune ha fhirela nga u lalana / VHUFHIVHU,ntluleto wa vuvabyi bya swa masangu,Preferred / Abbreviation / Preferred / Not recommended / Abbreviation / Not recommended / Obsolete / Abbreviation / Obsolete,,Preferred / Abbreviation / Preferred / Not recommended / Abbreviation / Not recommended / Obsolete / Abbreviation / Obsolete,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_471,sexual myth,seksmite,inkoleloze ngezocansi,intsomi ngokulalana / inkolelo egwenxa ngokwabelana ngesondo,inganekwane ngetemacansi,ikolelo yezokulalana,kinanethobalano,tumelo yeo e fošagetšego ka tša thobalano,tumelo e fosahetseng ka thobalano,lungano lwa zwa vhudzekani / vhutendatenda ha zwa u nyovhana,ripfumelo-hava ra swa le masangwini / swikholwakholwana hi swa masangu,,,,,,,,,,,,,,,,,,,Vulgar,,,
dsac_multilingual_hiv_and_aids_terminology_472,sexual partner / sex partner,seksmaat,obhebhana naye / olalana naye kwezocansi,iqabane lokulalana / iqabane lokwabelana ngesondo,singani / lishende / makhwapheni,isingani sokulalana,molekanethobalanong,molekani go tša thobalano,molekane ho tsa thobalano,mufunwa / mufarekano,munghana wa swa le masangwini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_473,sexual practice,seksuele gedrag,indlela yokubhebhana / indlela yokulalana,indlela yokwabelana ngesondo / indlela yokulalana,indlela yekubhebhana,isenzo sokulalana,mokgwathobalano,ditlwaelo tša thobalano,ketso ya thobalano / ketso ya sekate / ketso ya motabo,nḓila kana maitele a zwa vhudzekani / nḓila kana maitele a zwa u lalana / nḓila kana maitele a zwa u nyovhana,swiendlo swa masangu,,,,,,,,,,,,,,,,,,,Vulgar,,,
dsac_multilingual_hiv_and_aids_terminology_474,sexual relationship,seksuele verhouding,ubuhlobo ngokocansi,ubudlelane ngokulalana / ubudlelane ngokwabelana ngesondo,buhlobho betemacansi / buhlobho betekubhebhana / buhlobho betekulalana,itjhebiswano kezokulalana,kamanothobalano,kamano go tša thobalano / go ratana,kamano ya sekate / kamano ya thobalano / kamano ya motabo,vhushaka kana vhukonani ha u lalana / vhushaka kana vhukonani zwa vhudzekani,vuxaka bya swa masangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_475,share,deel,-abelana,ukwabelana,bolekana,-bolekana,abelana,go šielana / kopanela,kopanela,u shumisa roṱhe,avelana,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_476,shared confidentiality,gedeelde vertroulikheid,isifuba / imfihlo yabathembanayo,ulwabelwano ngokuyimfihlo,kwetsembana ngemfihlo,ifihlo abelwano,tlhakanela khupamarama,sephiri sa mohlakanelwa,lekunutu le arolelanwang,u totelana zwa tshiphiri,avelano wa xihundla,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_477,side effect,newe-effek,umphumela ongahlosiwe,isiphumo esingalindelekanga sokusebenzisa iyeza,umphumelaceleni,umphumela omumbi wesihlahla,tsibogotlaleletso,ditlamorago tša kalafo,ditlamorao,nyanyulommbi,xitandzhaku,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_478,sign / clinical sign,teken / kliniese teken,inkomba yesifo,umqondiso / uphawu,luphawu / inkhomba,itshwayo lokugula / itshwayo lobulwele,letshwaobolwetse / tshupobolwetse,seka seo se bonagalago / sešupo seo se bonagalago,letshwao,tsumbadwadze / luswayo,nkombeto / xifaniso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_479,signed consent,getekende toestemming / ondertekende toestemming,isivumelwano esisayinelwe,imvume esayiniweyo / imvume etyikityiweyo,imvume lesayiniwe,umtlikitlomvumo,tumalano e e kannweng,tumelelo yeo e saennwego,tumello e saennweng,thendelo yo sainelwaho,mpfumelelo wo sayiniwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_480,skin condition,veltoestand,inkinga yesikhumba,imo yesikhumba / isimo sesikhumba,simo sesikhumba,ubujamo besikhumba,bolwetse jwa letlalo,maemo a letlalo,lefu la letlalo / bohloko ba letlalo,vhulwadze ha lukanda,xiyimo xa nhlonge,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_481,skin lesion,velletsel,umhuzuko wesikhumba,ugruzuko lwesikhumba,kuhubuka / kugatuka,umkghubuko,ntho ya letlalo,ntho,leqeba letlalong,tshilonda kha lukanda,nhlonge yo vaviseka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_482,sleep around,rondslaap,ukubhabhalala / ukundinda / ukufeba,ukuhamba ulalana / ukuhamba usabelana ngesondo,genuka,-feba / -ngwadla / -ngunda,febakaka / robalakaka,go robalana le batho ba bantši,-robalaka / -tjhutjhutha / -feba / -tekatsa,vhupombwe / vhufhiranawe,vunghwadhla / vumbhisa / vunghwavava,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_483,smear,smeer,isibonakalisi / isampula,isampuli,sinindvosampula / sinindvo,isiboniselo / isampula,sampole / tlhatlhobosekao,sampolo ya seo se itšego,sampole e tlotswang,sambula,ntoto,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_484,smear-negative,smeer-negatief,isampula elimsulwa,isampuli engabonisi ntsholongwane,sinindvo-phika,-ngakatshwayeleki / -ngakaqaphazeleki,sampoletlhokamogare / sekaotlhokamogare,sampolo ya go hloka bolwetši,sampole e hlokang kokwanahloko,sambulambuya,ku pfumala xitsongwatsongwana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_485,smear-positive,smeer-positief,isampula elinesifo,isampuli ebonisa intsholongwane,sinondvo-vuma,-qaphazelekileko / -tshwayelekileko,sampoletshupamogare / sekaotshupamogare,sampolo ya go ba le bolwetši,sampole e nang le kokwanahloko,sambulammbi,ku va na xitsongwatsongwana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_486,sneeze,nies,-thimula,ukuthimla,tsimula,-thimula,ethimola,ethimola,-thimola,atsamula,entshemula,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_487,sodomy,sodomie,ukulalana kwamadoda / ukubhebhana kwamadoda / ukushaya inkoshana,ukulalana kwamadoda / ukwabelana ngesondo kwamadoda,kufebana kwemadvodza emdzidzini,ukulalana kwabaduna,matanyola,matanyola / sotomi,matanyola / maotwana,matanyula,matanyula,,,,,,,,,,,,,,,Vulgar,,,,,,Vulgar,
dsac_multilingual_hiv_and_aids_terminology_488,sore,seer / seerplek,isilonda,isilonda,silondza,isilonda,seso,sešo,leqeba,tshilonda,xilondza,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_489,spouse,huweliksmaat / gade,owakwami,umlingane womtshato / undofanaye,umlingani,umuka,mogatse,mogatša / molekani,molekane,mufarisi,nkata,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_490,sputum,sputum / spoeg / speeksel,isikhwehlela,isikhohlela,sikhwehlela,isikhohlela,segotlhola / sehuba,sehuba / segohlolwa,sekgohlela,tshilangwa / tshilambwa,xikhohlola,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_491,sputum smear,sputumsmeer,isibonakalisi esiyisikhwehlela / isampula eliyisikhwehlela,isampuli yesikhohlela,sinindvosampula sesikhwehlela,isampula yesikhohlela,sekaosegotlhola,sampolo ya sehuba / sampolo ya segohlolwa,sampole ya sekgohlela,sambula ya tshilangwa / sambula ya tshilambwa,ntoto wa xikhohlola,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_492,staging,siekteverloop,ukuhlela ngezigaba zesifo,amanqanaba esifo / izigaba zesifo,tigaba tesifo,ukulinganisa,tepokgato,kelo ya magato a bolwetši / kelo ya seemo sa bolwetši,boemo ba lefu ho ya ka mekgahlelo,khethekanyo ya tshiimo tsha vhulwadze / tshiimo tsha vhuvha ha vhulwadze,ntlawahato,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_493,sterilize,steriliseer,-bulala amagciwane,ukubulala iintsholongwane,bulala emagciwane,-bulala umulwana / -hlwengisa,tlhwekisa,go bolaya kokwanatlhoko / seterelaisa,ho bolaya dikokwanahloko,u vhulaha zwitzhili,dlaya switsongwatsongwana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_494,stigma,stigma,isici,isiphako / ukubeka ibala,luphawombi,inindeko,sekgobo / sebola,sepoulo / kgobogo,sekgobo,samba,nyumisa / khomisa tingana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_495,stigmatize,stigmatiseer,-beka isici / -thunaza / -jivaza,ukubekwa ibala,hlambalata,-nindeka,go kgoba / baya sebola,go goboša / go poula,-beha sekgobo,u ṋea samba,ku khomisa tingana / ku nyumisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_496,stress,stres,ingcindezi / ukukhathazeka / ukudangala,unxunguphalo / udakumbo / udandatheko,kudzinwa kwengcondvo,ukunyama / ukudana / ukubaphasi emoyeni,kgatelelomaikutlo / ngodiego,kgatelelo ya monagano,ho sithabela / ho tetebela maikutlo,mutsiko,ntshikelelo / nkarhalo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_497,support group,steungroep / ondersteuningsgroep,ithimba elisekelanayo / ithimba eliqinisana idolo,amafelandawonye / abaxhasani,bakhutsati / besekeli,isiqhema sabasekelani,setlhophatshegetso,sehlopha sa thekgo,sehlopha sa tshehetso,tshigwadathikhedzi,ntlawa wa vaseketeri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_498,survival,oorlewing,ukuphila nakho,ukusinda / ukuphila,budzangabane / kuhlala uhlala usindza,ukusinda,phologo,phologo,ho phela,tshila,ku hanya,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_499,survive,oorleef,-phila nakho,-phila / -sinda,phila / sindza,-sinda,phologa,phologa,-phela,u tshila,hanya,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_500,sweat,sweet,umjuluko,umbilo / ukubila,umjuluko / umfomo,ingurumela / umjuluko / umfomo,sethitho / mofufutso,kudumela / sethitho / mphufutšo,mofufutso,biko,nyuku,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_501,swollen gland,geswelde klier,imbilaphu / indlala evuvukele,idlala elidumbileyo,lidlala lelivuvukile,idlala elivuvukileko,kgeleswa e e rurugileng,thaka yeo e rurugilego,tshwelesa,thanga yo zwimbaho,nhlaribya yo pfimba,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_502,symptom,simptoom,inkombasifo / uphawu lwesifo,uphawu lwesifo / isalathiso sesifo,luphawusifo / inkhombasifo,itshwayo lobulwele / itshwayo lesifo,tshupabolwetse / letshwaobolwetse,sešupo / seka,letshwao la tshwaetso,tsumbadwadze,nkombeto / xikombiso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_503,symptomatic,simptomaties,okuyinkombasifo,okuluphawu lwesifo / okusisalathiso sesifo,-nenkhombasifo / -neluphawusifo,-tjengisako,-tshupabolwetse,sešupo,bontsha matshwao,u vha na dwadze,xa nkombeto / xa xikombiso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_504,symptomatic treatment,simptomatiese behandeling / simptoombehandeling,ukwelashwa kwenkombasifo,unyango lweempawu zesifo / unyango lweezalathiso zesifo,kwelashwa kweluphawusifo / kwelashwa kwenkhombasifo,ukwelatjhwa kwamatshwayo,kalafotshupobolwetse,kalafi ya sešupo / kalafi ya seka,kalafo ya matshwao a bonahalang / phekolo ya matshwao a bonahalang,dzilafho ḽa u fhungudza tsumbadwadze,matshungulelo yo landza nkombeto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_505,syndrome,sindroom,inhlanganisela yezinkombasifo / inhlanganisela zimpawu,impawu ezalatha into engamanga kakuhle emzimbeni / iimpawu ezalatha ubukho besifo,isindromu / inhlanganisela yetimphawusifo,isindromu / ihlanganisela yamatshwayozifo,segopalwetse,sentoromo,pokellano ya matshwao a lefu / sindromo,vhukatelwa ha tsumbadwadze / sinḓiromu,ntlawa wa mavabyi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_506,syphilis,sifilis,isipatsholo / idrophu / igcusulwa,igcushuwa,lijovela,isifilisi / ithusula,matsabane / khunwana / thosola / sifilisi,thosola,mokaola,thusula,thusula / vuva,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_507,taboo,taboe,okuzilwayo / okuyihlazo / inzilwayo,izinto ezilihlazo / izithintelo ngokwezithethe / imihlola / okucezelwayo,umhlolo / umtiliso,umzilo,moila,seila,koma,tshiila,xiyila,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_508,tattoo,tatoeëer,-dweba isithombe emzimbeni / -qopha isithombe emzimbeni / -penda isithombe emzimbeni,ukwenza umvambo / ukwenza umzobo ngomvambo / ukubhala ngomvambo / ukwenza ithathu,dvweba umtimba,-thathuwa / -thathuza,thathua,dira thathuu / kgwaya letlalo,-etsa nyao / -taka mokgora / -etsa ditubatuba / -etsa maamohelo,u ola thathu,tlhavela nhlanga / tlhavela xibayana,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_509,tattoo,tatoeëermerk / tatoe,umdwebo emzimbeni / isithombe emzimbeni / umbhalo emzimbeni,umvambo / ithathu / umzobo ngomvambo / umbhalo ngomvambo,ithathu / umdvwebo emtimbeni,ithathu / umgwalomtlhantlho / umgwalomtlhotlhozo,takoletlalo / thathu / tshuboletlalo,thathu / mokgwayo wa letlalo,nyao / mokgora / ditubatuba / maamohelo,thathu,xibayana / nhlanga,noun,,,,,,,,,,,,,,,,,,,,,
