id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_human_social_economic_and_management_sciences_terminology_378,public company,openbare maatskappy,inkampani evulelekile,inkampani enezabelo ezivulelekileyo,inkampani yesive / inkampani levulekile,ikhamphani evulekileko / ikhamphani yomphakathi,setlamotšhaba,khamphani ya bohle,khampani ya setjhaba,khamphani ya tshitshavha / khamphani ya nnyi na nnyi,khamphani ya mani na mani,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_379,public enterprise,openbare onderneming,ibhizinisi likahulumeni,ishishini elinolawulo lukarhulumente,ibhizinisi yahulumende,irhwebo lombuso / ibhizinisi lomphakathi,kgwebotšhaba,kgwebo ya mmušo,kgwebo ya mmuso,bindu ḽa muvhuso,bindzu ra mfumo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_380,public goods,openbare goedere,impahla kahulumeni,iimpahla zikarhulumente,imphahla yahulumende,ipahla nezenzelwa zikarhulumende,dithototšhaba / dithotopuso,dithoto tša mmušo,thepa le ditshebeletso tsa mmuso,zwishumiswa nga vhoṱhe,nhundzu ya mfumo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_381,public investment,openbare belegging,utshalomali lukahulumeni,utyalo-mali lukarhulumente,lusisomali lwahulumende / luhlanyelomali lwahulumende / lutjalomali lwahulumende,isisomali lakarhulumende / isisomali likarhulumende,peeletsotšhaba,peeletšo ya mmušo,letsete la setjhaba,vhubindudzi ha muvhuso,vuvekisi bya mfumo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_382,public sector,openbare sektor,umkhakha kahulumeni,icandelo likarhulumente,umkhakha wahulumende,ikoro karhulumende,lephatatšhaba / lephatapuso,lekala la mmušo / lefapha la mmušo,lekala la mmuso,khethekanyo ya muvhuso,xiyenge xa mfumo / sekitara ya mfumo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_383,purchase price,koopprys,intengisonani / inani lokuthenga,ixabiso lentengo,intsengo,intengo,tlhotlhwatheko,theko / poreisi,theko,mutengo wa u renga,nxavo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_384,quota,kwota,inani elinqunyiwe,ushishino olunemiqathango,silinganisomkhawulo,ukukhawulelwa kwerhwebelwano,khouta,khouta / palo ye e beilwego ya ditšweletšwa,khouta,khoutha,nhlayo leyi pimiweke,,economics,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_385,rate of return,opbrengskoers,izingasilinganiso sembuyiselo,izinga lengeniso / izinga lenzuzo,silinganisonzuzo,isilinganiso sembuyiselo / isilinganiso selahlekelo,kelopoelo,kelo ya poelo,sekgahla sa poello,phimo ya mbuelo,mpimo wa mbuyelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_386,rates,eiendomsbelasting / erfbelasting,intela kamasipala,irhafu kamasipala,umtselo wamasipalati,umthelo wobunikazipahla,ditefiso / dikgethiso,metšhelo ya masepala,lekgetho la masepala / kgafa ya masepala,mbadelo dza masipala,tihakelo ta masipala,,municipal,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_387,rationalise,rasionaliseer,ukuphucula indlela yokwenza,uphuculo-ndlela yokusebenza,ndlelancono wekusebenta,ukuphucula indlela yokusebenza,tokafatsa,beakanya khamphani leswa / maatlafatša khamphani,-ntlafatsa mekgwa ya tshebetso,khwiniso ya mashumele,ku hunguta vatirhi,,economics,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_388,rebate,korting,isaphulelombuyiselo,isaphulelo-rhafu,sephulelo,isehliselo / isephulelo,phokoletso,phokoletšo,puseletso,phungudzo,malintlheriselo,,e.g. purchase,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_389,recession,resessie,inzikamnotho,uxinzelelo kuqoqosho,lwehlomnotfo,ukubogaboga / ukutekateka,koafalo,phuhlamonakwana ya ikonomi,putlamo ya moruo,u tsa ha ikonomi lwa tshifhinganyana,ku wa ka ikhonomi xinkadyana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_390,reflation,reflasie,impehlamnotho,ubuyiselo-qoqosho esiqhelweni,sikhutsati selukhulomnotfo,ukuvuselela umnotho / ukuphakamisa umnotho,matlafatso / tlhosetso,maatlafatšo ya ikonomi / refoleišene,matlafatso ya moruo / refleishene,khwaṱhiso ya ikonomi,rhifulexini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_391,regressive tax,regressiewe belasting,intela evuna abahola kakhulu,irhafu engamiselwanga ngokomvuzo,intselancane kulabahola kakhulu / intselancindzetelo kulabahola kancane,iphekghukomthelo / umthelo ozuzisa abarhola khulu,kgethisotshokamo,motšhelo wo o holago ba letseno la godimo,lekgetho le molemong wa ba meputso e hodimo,muthelotsikavhashai,xibalo xo vuyerisa lava holaka ngopfu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_392,repo rate / repurchase rate,repokoers / teko-koers,izingasilinganiso lembolekomali,izinga lenzala lebhanki enguvimba,silinganisontalo,isilinganiso semalinzalo yeBhanga yeNarha / isilinganiso semalinzalo yeBhanga yeliZwe,kelokadimo,kelo ya tswala,sekgahla sa kadimo ya dibanka / reporeiti,nyingapfuma ya bannga ya vhukati,mpimo wa ntswalo wa bangikulu,,Reserve Bank,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_393,repossess,terugneem,ukudlelwa impahla,ukuthimba,emuka imphahlasikweleti / dla imphahla,-emuka / -dla okuthenge ngesikwelede / -dla okuthenge ngesikolodo / -muka,thopothoto / tseelothoto,tšeelwa thoto ya sekoloto / amogwa thoto ya mokitlana,-hlahla,dzhiulula / ṱunḓulula,ku tekeriwa nhundzu ya xikweleti,,e.g. goods,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_394,repurchase agreement / repo,terugkoopooreenkoms / teko,isivumelwano sokuthengisela umdayisi,isivumelwano sokuthenga isibambiso obusithengisile,sivumelwano sekutsenga kabusha,isivumelwano sokuthenga ngobutjha,tumelanothekogape,tumelelano ya thekoleswa,tumellano ya thekisetsano,thendelano ya u rengahafhu,ntwanano wo xava nakambe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_395,reservation wage,reserveringsloon,umholo omncane ovunywa umsebenzi,owona mrholo uphantsi onokwamkelwa,liholoncane lelingemukeleka / umholo lomncane lowemukelwa ngumsebenti,umrholoncani obekiweko,mogolotlase / tuelotlase,moputsotlasetlase wa tumelelano,moputso o tlasetlase o ipehetsweng,malamba a ṱanganedzeaho,muholohansimpfumelelano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_396,retail,kleinhandel,ukuthengiselana,ukuthengisa,kutsengisa,ukuthengisa ngamancozuncozu,thekiso,thekišothwii go badiriši,thekiso,mbambadzelavhathu,ku xavisela vanhu thwi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_397,retained income / retained earnings,teruggehoue inkomste / teruggehoue verdienste,ingeniso / inzuzo egodliwe,inzuzo ebekelwe bucala,imalingena legciniwe / inzuzo legciniwe,isisobuyelelo lengeniso / ingeniso egodliweko,letsenotshotsweng / morokotsotsadiso,letseno leo le beeleditšwego,lekeno le tsetelwang hape,mbuelo mbuedzedzwa kha vhubindudzi,malinghena leyi khomiweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_398,retrenchment,uitdiensstelling / aflegging,ukudiliza,udendo / udilizo-basebenzi,ludzilitobasebenti / ludendo,ukudiliza / ukuphungula,kgaolotirong / phokotsotirong,phokotšo ya bašomi,phokotso mosebetsing,phungudzo,hunguto wa vatirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_399,return on equity / ROE,opbrengs op ekwiteit / ooe,inzuzosabelo yotshalomali,imbuyekezo yezabelo kutyalo-mali / i-roe,silinganisombuyiselo,imbuyiselo yomninizabelo / inzuzo yomninizabelo,kabopoelo,poelo go tša peeletšo,poello ya diabo / poello ya ikhwithi,mbuelo ya mikovhe,mbuyelo wa mikavelo hi phesente,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_400,return on investment / ROI,opbrengs op belegging / oob,inzuzo kutshalomali,imbuyekezo kutyalo-mali / i-roi,imbuyiselolusiso / inzuzolusiso,inzuzo yesisomali / imbuyiselo yesisomali,peeletsopoelo,poelo ya peeletšo,poello ya letsete,muelo wa vhubindudzi,mbuyelo wa vuvekisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_401,revenue,inkomste,ingenisomali lombuso,iintengiso,imalingena / imali yemtselo,ingeniso / irevenyu,letseno,letseno la mmušo,lekeno,mbuelo,mali ya tiko,,income due to the state,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_402,risk-free asset,risikovrye bate,impahla enokungenisa imali,impahla engenamngcipheko / i-asethi engenamngcipheko,lusisomphahla lolungenabungoti,ipahla engaba nembuyiselo,thototlhokatshosetso,thoto yeo e tlišago dipoelo / thoto yeo e hlokago kotsi,thepa e se nang kotsi ya tahlehelo,thundutshayakhombo / ndakatshayakhombo,nhundzunkanxungeto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_403,risk-free rate,risikovrye koers,izingasilinganiso eliphephile,inzuzo yempahla engenamngcipheko / inzuzo ye-asethi engenamngcipheko,silinganisolusiso lolungenabungoti,isilinganiso sembuyiselo ngepahla,kelotlhokatshosetso,kelo yeo e tlišago dipoelo / kelo ye e hlokago kotsi,sekgahla sa tswala poellong ya thepa e bolokehileng,tshikalo tshayakhombo,mpimonkanxungeto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_404,risk management,risikobestuur,ukulawulwa kobungozi,ulawulo-mngcipheko,lulawulobungoti,amagadango wokuvimbela ingozi,taolotshosetso,taolo ya kotsi,taolo ya kotsi ya tahlehelo,ndangakhombo,vulawulanxungeto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_405,running costs,bedryfskoste,izindleko zokukhiqiza,iindleko zokushishina,tindleko tekusebenta / tindleko tekukhicita,iindleko,ditshenyegelotsamaiso,ditšhelete tša go sepetša kgwebo,ditjeo tsa tsamaiso / ditshenyehelo tsa tsamaiso,vhutshimbidzabindu,tihakelo to fambisa bindzu,,monthly costs,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_406,salary,salaris,umholo,umvuzo,umholo / liholo,umrholo,mogolo,mogolo / moputso,moputso,muholo,muholo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_407,salary advance,salarisvoorskot,isikweletu emholweni,umvuzo phambi kwexesha,umholomboleko / liholomboleko,ukubolekwa umrholo,kgodisetsopele,mogolo wa pele ga nako / moputso wa pele ga nako,tefo ya karolwana ya moputso pele ho nako,muholo wa phanḓa,muholo wa le mahlweni,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_408,salary package / pay package / remuneration package,salarispakket / vergoedingspakket,indidiyelomholo,umvuzo uwonke,umholo lofaka konkhe,umrholo opheleleko / iphakheji yomrholo,mogolokakaretso,mogolokakaretšo / moputsokakaretšo,pakana ya moputso,muhologuṱe,phakeji ya muholo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_409,savings account,spaarrekening,i-akhawunti yokonga,i-akhawunti yokonga,i-akhawunti yekonga / silondvolotamali,i-akhawundi yokubeka imali,tshupatlotlopoloko / sefalatlole,akhaonte ya polokelo,akhaonte ya poloko,akhaunthu ya mbulungelo,nkota ya nhlayiso / akhawunti ya nhlayiso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_410,scam,bedrogspul,iluthomhlomulo / umgunyathi,ubuqhophololo / ubuqhinga,butulujane / umgunyathi / sikemu,umgunyathi / iskemu,bogwenegwene / botsukunape / bokirikiri,bomenemene / bofora,qhekanyetso,vhufhura,xikimi xa vukungundzwana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_411,scarce resource,skaars hulpbron,imithombo embalwa,imithombo enqongopheleyo,umtfombolusito loswelakalako / umtfombolusito loyindlala,umthombo otlhayelako,sesabonwengnolo / motsweditlhaelo,mothopo wo o hlaelelago / mothopo wo o šothago,sesebediswa se fumanelwang thateng,zwiko zwi kalaho,xitirhisiwa xo kala,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_412,secondary business,sekondêre onderneming,ibhizinisi ezingeni lesibili,ishishini ngeemveliso ezisetyenziweyo,ibhizinisi lekhicitako,ibhizinisi yemikhiqizo yokugcina,kgwebotlaleletso,kgwebo yeo e lokišetšago thekišo,kgwebo ya tlhahiso,bindu khwinisedzi,bindzu ra swihumesiwa swa vumbirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_413,secondary industry / secondary sector,sekondêre nywerheid,imboni ezingeni lesibili,ushishino ngeemveliso ezisetyenziweyo,imboni lekhicitako / imboni yemkhicito wekugcina,ibubulo elikhiqizako / ibubulo elitjhugululako,bodirelotlaleletso,intaseteri yeo e lokišetšago thekišo,indastri ya tlhahiso,vhubveledzimveledzi / vhubveledzikhwinisedzi,vumaki bya swihumesiwa swa vumbirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_414,secondary production,sekondêre produksie,ukukhiqiza ezingeni lesibili,imveliso esetyenziweyo,kukhicita,ukusebenza umkhiqizo wemvelo / ukukhanda ngomkhiqizo wemvelo,tlhagisotlaleletso,ditšweletšwaphetolelo,tlhahiso e hlophisetsang thekiso,vhubveledzikhwinisedzi,andziso wa vumbirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_415,secondary rebate,sekondêre korting,isaphulelombuyiselo ezingeni lesibili,isaphulelo-rhafu sabadala / isigaba sesibini sesaphulelo-rhafu,sephulelontsela yetimphunga,isehliselomthelo sesibili / isaphulelomthelo sesibili,phokoletsotlaleletso,phokoletšotlase ya batšofe / phokoletšotlase ya diputswa,puseletso ya tlatsetso,phungudzo ya muthelo nga vhukale,malintlheriselo ya xibalo ya vadyuhari,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_416,secured loan,gesekureerde lening,imalimboleko evikelekile,imali-mboleko enesibambiso,sikweleti lesinesibambiso,imalimboleko enesibambiso,kadimosireleditsweng,kadimo yeo e šireleditšwego / loune yeo e šireleditšwego,lounu e sireleditsweng,khadzimiso yo tsireledzeaho,xikweleti lexi sirheleriweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_417,securities,sekuriteite / effekte,ingcebosisekelo,izixhobo zotyalo-mali kwiimarike zemali,tabelo,izabelo,ditshireletso,dipeeletšo,matsete,vhubindudzi ha mikovhe,vuvekisi eka makete wa timali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_418,semi-skilled worker,halfgeskoolde werker,umsebenzi ongaqeqeshiwe ngokugcwele,umsebenzi onesakhono esingephi,umsebenti longakacecesheki ngalokuphelele / umsebenti longenamakhono ngalokuphelele,isisebenzi esingakapheleli ngamakghonofundwa / isisebenzi esitlhayela ngamakghonofundwa,magogorwane / mokgonipotlana,mošomi yo a hlahlilwego gannyane,mosebeletsi wa boitsebelo bo tlase,mushumi tshayavhugudiswatshoṱhe,mutirhi wa swikilinyana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_419,service business,diensverskaffingsonderneming / diensverleningsaak,ibhizinisi lezinsizakalo,ishishini lobonelelo ngeenkonzo,ibhizinisi yelusitotsite,bhizinisi yezenzelwa / ibhizinisi yokusebenzela,kgwebotirelo,kgwebo ya go aba ditirelo,kgwebo ya ditshebeletso,vhubindudzi ha tshumelo,bindzuvukorhokeri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_420,share,aandeel,isabelo / isheya,isabelo,sabelo / emasheya,isabelo / itjhere,kabelo / seabelwana,dikabelo,seabo,mukovhe,nkavelo,noun,unit of ownership,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_421,shortfall,tekort,ukunganeli,ukwa nganeno / ukuqhwalela,lusilelomali,itlhayelomali,tlhaelo,tlhaelo,kgaello,ṱhahelelo,nkayivelo,,economics,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_422,sin tax,sondebelasting,intela yezinto ezinobungozi,irhafu yesono / irhafu yokuyingozi,intselancindzetelo yalokunebungoti / intselasiphephiso etifeni,umthelo wokungakalungi,kgethisotlhole,motšhelo wa dithoto tše kotsi,lekgetho la tse kotsi / kgafa ya tse kotsi,muthelo wa zwivhaisaho,xibalo xa swa nghozi / xibalo xa swa khombo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_423,skilled worker,geskoolde werker,umsebenzi onekhono / umsebenzi oqeqeshiwe,umsebenzi onesakhono / umsebenzi oqeqeshiweyo,umsebenti loceceshekile / lucucudvu / umsebenti lonelikhono ngalokuphelele,isisebenzi esinamakghonofundwa,mankge / kwakwabidi / mokgoni,mošomi yo a hlahlilwego,mosebeletsi wa boitsebelo,mushumi mugudeli,mutirhi wa vutshila / mutirhi wa swikili,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_424,small business,klein sakeonderneming,ibhizinisi elincane,ishishini elincinci / ishishini elisakhulayo / ishishini elisakhasayo,ibhizinisincane / bhizinisincane,ibhizinisi encani,kgwebopotlana / kgwebonnye,kgwebopotlana / kgwebonnyane,kgwebo e nnyane,bindu ḽiṱuku,bindzu lerintsongo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_425,sole proprietorship,alleeneienaarskap,ubuninibhizinisi ngayedwana,ishishini loyedwa,ibhizinisi yemnikati munye / ibhizinisi yangamunye,ibhizinisi kayedwana,bogwebaesi,bogwebanoši,kgwebo ya motho a le mong,bindu ḽa muthihi,vubindzuyexe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_426,sole trader,alleenhandelaar,umninibhizinisi oyedwana,orhweba yedwa,umhwebiyedvwa,umrhwebi onguyedwana,mogwebaesi,mogwebanoši,mohwebi ya itshebetsang,murengisi o ḓiimisaho,muxavisayexe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_427,standard of value,standaardwaarde,ubunani obumisiweyo,ixabiso elimisiweyo / ixabiso lesivumelwano,silinganiso selizingantsengo,izinga leentengo,bolengselekane,maemo a boleng,boleng ba tekanyetso,tshilinganyo tsha ndeme,ndzinganyetonkoka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_428,start-up money / start-up capital,aanvangskoste,imali yokuqala ibhizinisi,inkunzi yokuqalisa ishishini,imali yekucala ibhizinisi,imali yokuthoma ibhizinisi / imali yokutlhama ibhizinisi / imali yokusikimisa ibhizinisi,maditshimololo,tšhelete ya go thoma kgwebo,tjhelete ya ho qala kgwebo,tshelede ya u thoma bindu,mali yo sungula bindzu,,economy,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_429,state expenses,staatsuitgawe,izindleko zombuso,inkcitho karhulumente,tindleko tahulumende,iindleko zombuso / iindleko zikarhulumende,ditshenyegelopuso,ditshenyegelo tša mmušo,ditshenyehelo tsa mmuso,tsheledetshumiswa nga muvhuso,ntirhiso wa mali ya mfumo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_430,stock,aandeel,izabelomcebo,izabelo,sabelo,isabelo,thoto / stoko,setoko,stoko,mukovhe,xitoko,,stocks and bonds,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_431,stock exchange,aandelebeurs,indawo yokuhwebelana ngezabelomcebo,inkampani yentengo-zixhobo zotyalomali / inkampani yezotyalo-mali,indzawo lehweba ngetabelo / sikhungo sekuhweba ngetabelo,indawo yokuthengiselana izabelo,borefosanothoto / borefosanostoko,lefelothekišo la ditoko le diponte,maraka wa stoko / maraka wa diabo,fhethu ha thengiselano ya mikovhe,ndhawu ya nxaviselano wa mikavelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_432,stock market,aandelemark,imakethe yezabelomcebo,imarike yezixhobo zotyalo-mali / imarike yezotyalo-mali,imakethetabelo / imakethemasheya,imakethe yezabelo,mmarakathoto / mmarakastoko,mmaraka wa ditoko / mmakete wa ditoko,maraka wa stoko,makete wa mikovhe / maraga wa mikovhe,makete wa mikavelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_433,store of value,waardedraer,ibambelabunani,ugcino-xabiso,silondvolotamandla entsengo,ukubulungwa kwamandla wepahla,polokoboleng,poloko ya boleng,poloko ya boleng,mbulungandeme,nhlayiso wa nkoka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_434,subsidiary,filiaal,inkampani engaphansi kwenye,inkampani ephantsi kwenye,inkampanichakela,isinganyelwa / ikhamphani engaphasi kwenye,setlamokokangwa,saposidiari / kgwebo yeo e laolwago ke yenngwe,khamphani e laolwang ke e nngwe,khamphanindangwa,khamphani ehansi ka yin’wana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_435,subsidy,subsidie,uxhasomali,inkxaso-mali / isibonelelo,sibonelelo / lwesekelo,ukuhlinzekelwa / isiphekiso,ketleetso,sapositi / thušo ka tšhelete,sabsidi,thikhedzo nga masheleni,malimpfuneto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_436,supplier,verskaffer,umhlinzeki,umthengisi / umniki-nkonzo,umphakeli,umsabalalisi,motlamedi / mothelesi,moabi,mofani,muḓisedzi,muphakeri,,of goods or services,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_437,supply,voorraad,impahla,impahla / isitokhwe,imphahlakhona / sitoko,ipahla ekhona / isitoko,theleso / tlamelo,kabo,phano,nḓisedzo,mphakelo,noun,e.g. goods for purchase,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_438,supply and demand,vraag en aanbod,okuhlinzekwayo nokufunekayo / okukhona nokudingekayo,iimveliso nemfuno / impahla nemfuno / iinkonzo nemfuno,imphahlakhona ngekwetidzingo,okukhona nokufunwako,topo le theleso / topo le tlamelo,kabo le nyakego / kabo le tlhokego,phano le tlhoko,nḓisedzo na ṱhoḓea,mphakelo na xilaviwa,,economics,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_439,supply chain,voorsieningsketting / verskaffingsketting,uchunge lokuhlinzeka / ukusebenza kunikezelana,inkqubo yeentengo,luchungechunge lweluphakelo lwemphahlakhona,ithungelelwano leemfuno,thulaganyotheleso / thulaganyotlamelo,tatelanotshepetšo ya kabo,neeletsano phanong ya disebediswa,mbekanyanḓisedzo,mafambelo ya nhundzu na vukorhokeri,,economy,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_440,supply curve,aanbodkromme,igobela eliyisikhombisizinhlinzeko,isalathisi seemveliso neenkonzo,sikhombaliphakelo,isitjengisi sokwethulwa kwezenzelwa,seropotheleso / seropotlamelo,kerafo ya go šupa kabo / kerafo ya go laetša kabo,mothinya wa phano,tsumbanḓisedzo,girafu ya mphakelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_441,supply decrease,aanbodafname,ukuncipha kwezinhlinzeko,ukwehla koniko-nkonzo / ukwehla kweemveliso,lwehloliphakelo,ukwehla kwephakelo lezenzelwa,phokotsegotheleso / phokotsegotlamelo,phokotšego ya kabo,phokotseho ya phano,vhutsanḓisedzo,hunguteko wa mphakelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_442,supply increase,aanbodtoename,ukwanda kwezinhlinzeko,ukunyuka koniko-nkonzo / ukunyuka kweemveliso,lwenyukoliphakelo,ukuphakama kwephakelo lezenzelwa,koketsegotheleso / koketsegotlamelo,koketšego ya kabo / kgolo ya kabo,keketseho ya phano,vhugonya ha nḓisedzo,ntlakuko wa mphakelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_443,supply schedule,aanbodskedule,uhlelo lokuhlinzeka,ishedyuli yoniko-nkonzo / ishedyuli yeemveliso,luhleloliphakelo,ihlelophakelo / ihlelo lephakelo / itjheduli yephakelo,tshupatheleso / tshupatlamelo / šejuletheleso,lenaneo la kabo / sekedulo sa kabo,skejule sa phano,thebulu ya nḓisedzo,xedulu ya mphakelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_444,surety,borg,ozibophezele,ummeli-tyala,umcinisekisi,umjameli,morwalamaikarabelo,morwalamaikarabelo,monnetefaletsi,muimeli,mubyarhavutihlamuleri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_445,surplus,surplus,okwevile,intsalela,imali leyendlulele / insalela,isalela / okweqileko,phetisi / lefetiso,mašaledi,masalla,masalela,nsalo,,"e.g. payment, money",,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_446,sustainability,volhoubaarheid,ukugcineka kade / ukulondolozeka kade,uzinzo / ugcinakalo,kusimamisa / kutintisa,ukubambelela,tsweletsego,tshwarelelo ya methopo / kgotlelelo ya methopo,mokoka / moshwella,vhubvelaphanḓa,ku yiseka emahlweni / ku khomelela,,,,,,,,,,,,,,,,,,,,,,
