id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_financial_terminology_202,investment product,beleggingsproduk,umkhiqizo wotshalomali,isixhobo sotyalo-mali,sisiswa / lokusisiwe / lokusiswako / umkhicitolusiso,ivezopahla lamasiso,sebeeletswa,mohuta wa peeletšo,sehlahiswa sa letsete,tshibveledzwa tsha vhubindudzi,xivekisiwa / xibindzurisiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_203,investment property,beleggingseiendom,impahla yotshalomali,ipropati yotyalo-mali,imphahlalusiso,ipahla esisiweko,kagopeeletso,thoto ya peeletšo,thepa ya letsete,thundu ya vhubindudzi / ndaka ya vhubindudzi,nhundzumbhindzuriso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_204,JSE Limited,JSE Beperk,i-JSE Limited,i-JSE Limited,i-JSE Limited,i-JSE limited,JSE Limited,JSE Limited,JSE Limited,JSE Limited,JSE Limited,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_205,juristic representative,regspersoonverteenwoordiger,ummeleli ogunyaziwe,ummeli ogunyazisiweyo,ummeleli logunyatiwe,umjameli ogunyaziweko,moemedisemolao,kemedisemolao go tša matlotlo,moemedi ya ikarabellang,muimeleli a re mulayoni,muyimeri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_206,lapsed policy,vervalde polis / vervalle polis,ipholisi esuliwe,ipolisi ecinyiweyo,ipholisi lengasasebenti / ipholisi levaliwe / ipholisi lesuliwe / ipholisi lecinyiwe,ipholisi engasasebenziko,pholisiphimotsweng,pholisi yeo e emišitšwego / pholisi yeo e kgaoditšwego,pholisi e hlakotsweng,phoḽisi yo faho,pholisi leyi herisiweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_207,lapsed status,vervalde status,isimo sokwesulwa,ukuphelelwa,simo sekungasasebenti / simo sekwesulwa / simo sekucinywa,ubujamo bokungasasebenzi,seemophimotsweng,boemo bjo bo emišitšwego / boemo bjo bo kgaoditšwego,boemo bo hlakotsweng / ho emiswa,tshiimo tsho faho,xiyimo lexi herisiweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_208,lay-by / layby,bêrekoop,ukubekisa,ukuthenga ngokubeka-beka imali / ukuleyibhaya,kutsenga ngekucongelela / kutsenga ngesibambiso / kutsenga ngekubekela,ukubambisa,thekopeeletso,thekopeeletšo,peheletso,mbaledzo,nxavombekiso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_209,lease agreement,huurooreenkoms / huurkoopooreenkoms,isivumelwano sokuqashiselana,isivumelwano soqeshiso,sivumelwano sekucashisa,isivumelwano sokuqatjhisa,tumelanokhiro,konteraka ya khirišetšano / tumelelano ya khirišetšano,tumellano ya lisi,thendelano ya khiriso,ntwanano wo hirisana / ntwanano wo rhentisana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_210,liability,aanspreeklikheid,isikweletu,ityala,sikweleti / sibopho sekubhadala,isibophelelo,maikarabelosemolao,go rwala maikarabelo / thwalo ya maikarabelo,thwalo ya boikarabelo,vhuḓifhinduleli,xikweleti / vutihlamuleri / vuboheki,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_211,lien,retensiereg,ilungelokubamba,ilungelo lokuthengisa isibambiso,lilungelo lekubamba imphahla / iliyeni,ilungelo lokuthumba ipahla,tshwanelokgapo,lien / feta mo pele,tokelo ya ho amoha,u dzhiela,ntekelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_212,life cover,lewensdekking,ikhava yempilo,ikhava yobomi,ikhava yemphilo yonkhe,ikhava yepilo,tshireletsotshelo / inšorensetshelo,pholisi yeo e go lefago ge o hlagetšwe ke bothata mmeleng / laefekhava,tshireletso ya bophelo,ndindakhombo ya vhutshilo,nsirhelelo wa vutomi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_213,life insurance,lewensversekering,umshwalense wempilo,i-inshorensii yobomi,umshwalensi wemphilo yonkhe,itjhorensi yepilo,tshireletsotshelo / inšorensetshelo,inišorentshe ya go patela ge o hlokofetše,tshireletso ya bophelo,ndindakhombo ya vhutshilo,ndzindzakhombo wa vutomi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_214,life policy / life insurance policy,lewenspolis / lewensversekeringspolis,ipholisi yempilo,ipolisi yobomi,ipholisi yemphilo yonkhe,ipholisi yepilo,pholisitshelo,pholisi ya tša bophelo,pholisi ya bophelo,phoḽisi ya vhutshilo,pholisi ya vutomi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_215,limit / maximum amount,perk,umkhawulo,uqingqo,umkhawulo,isilinganiselo / umkhawulelo,tekanyetso,magomo a tefo,moedi,gumo / phimo,mpimohenhla / vugimahenhla,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_216,linked policy,gekoppelde polis / koppelpolis,ipholisi encikile,ipolisi enxityelelanisiweyo,ipholisi lehlanganisiwe,ipholisi ehlanganisiweko,pholisikgokaganyo,pholisi ya maphakgamabedi,pholisi e hoketsweng,phoḽisikatelaho,pholisi leyi hlanganisiweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_217,liquid asset,likiede bate,impahla ethengiseka kalula / impahla edayiseka kalula,impahla ethengiseka lula / impahla ethengiseka ngokukhawuleza,imphahla letsengiseka malula,ipahla ethengiseka lula,thotothekisonolo,thoto yeo e rekišegago gabonolo,thepa e fetolehang,thunduthengisea,nhundzu yo hundzuluxeleka eka mali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_218,liquidator,likwidateur,umvalimhlakazi,umbhangisi,umabimphahla yenkampani lencwilile / umabimphahla yenkampani lewile / umabimphahla yenkampani leshonile,umvalirhwebo,mogapi,morekiši wa dithoto wa semolao / likhwideitha,likhwideita,murengisathundu,muxavisanhundzu wa xinawu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_219,listed,genoteer,ukubasohlwini,-ba kuluhlu lweemarike,-bhaliswe / -seluhlwini,-rhelisiweko / -baliweko,-kwadisitswe,-ngwadišitšwego,-ngodisitsweng,anḓadzwa,-xaxametiweke / -longoloxiweke,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_220,listed share,genoteerde aandeel,isheya elisohlwini,izabelo ezikuluhlu lweemarike zezabelo / izabelo ezidwelisiweyo,sabelo lesiseluhlwini / sabelo lesibhalisiwe,itjhere elirhelisiweko / itjhere elibaliweko,dišerekwadisitsweng,šere yeo e ngwadišitšwego,seabo se ngodisitsweng,mukovhenyanḓadzwa,nkavelo lowu xaxametiweke / nkavelo lowu longoloxiweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_221,living annuity,lewende annuïteit,umhlomulozikhathi wophilayo,intlawulo-mali ngezavenge usaphila,inzuzolusisomali yekuphila,i-anyuwithi yepilo,madikatsotshireletsopaka / anyuititshidisang / madikatsoinšorensepaka,anyuithi ya go iphediša,anyuwithi ya bophelo,anyuwithi ya kutshilele,malimbekisoxilembe ya vutomi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_222,loan,leen,ukubolekisa imali,bolekisa ngemali,boleka imali,-boleka / -bolekisa,adima,louna / adimiša,-adima / -louna,hadzima,kolotisa / lombisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_223,loan period,leentydperk,isikhathi semalimboleko,ixesha elibekelwe imali-mboleko,sikhatsi sekubhadala imalimboleko,isikhathi sokubhadala isikolodo / isikhathi sokubhadela isikwelede,pakakadimo,paka ya loune / paka ya kadimišo,nako ya tefo ya lounu / nako ya tefo ya kadimo,tshifhinga tsha khadzimiso,nkarhi wa xikweleti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_224,loan value,leningswaarde,inanibungako lemalimboleko,ixabiso lemali-mboleko,bungako bemalimboleko,isilinganiso sesikolodo / isilinganiso sesikwelede,bolengkadimo,boleng bja loune / boleng bja kadimišo,boleng ba lounu / boleng ba kadimo,ndeme ya khadzimiso,ntsengo wa xikweleti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_225,lock-in period / lock-up period,vassittydperk / vashoutydperk,inzilakuhweba,uvalo lwexesha lokuthengiswa kwezabelo,sikhatsi sekuvalelwa kuhwebelana,isikhathi sokuvalelwa ukusisa,pakatswalelo / pakatlamo,paka ya kemišo ya thekišetšano / nako ya kemišo ya thekišetšano,nako ya thibelo ya thekisetsano,tshifhinga tsha mvalelwa,nkarhi wo pfaleka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_226,long-term insurance,langtermynversekering,ushwalense wesikhathi eside,i-inshorensi yexesha elide,umshwalensi wesikhatsi lesidze,itjhorensi yesikhathi eside,tshireletsopakaleele / inšorensepakaleele,inišorentshe ya nako ye telele,inshorense ya nako e telele,ndindakhombo ya vhutshilo,ndzindzakhombo wa nkarhi wo leha,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_227,long-term loan,langtermynlening,imalimboleko yesikhathi eside,imali-mboleko yexesha elide,imalimboleko yesikhatsi lesidze,imalimboleko yesikhathi eside,kadimopakaleele,loune ya nako ye telele / kadimišo ya paka ye telele,lounu ya nako e telele / kadimo ya nako e telele,khadzimiso ya tshifhinga tshilapfu,xikweleti xa nkarhi wo leha,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_228,long-term savings plan,langtermynspaarplan,uhlelokonga lwesikhathi eside,isicwangciso sokonga sexesha elide,luhlelokonga lwesikhatsi lesidze,umtlamo wokulonda wesikhathi eside / umtlamo wokubulunga wesikhathi eside,thulaganyopolokopakaleele / leanopolokopakaleele,peakanyo ya dipolokelo ya nako ye telele,moralo wa nako e telele wa poloko,pulane ya mbulungo ya tshifhinga tshilapfu,kungunhlayiso ra nkarhi wo leha,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_229,loss-of-income insurance,verlies-aan-inkomsteversekering / inkomstebeskermingsversekering,umshwalense wokulahlekelwa ingenisomali,i-inshorensi yokulahlekelwa ngumsebenzi,umshwalensi wekulahlekelwa yimalingena,itjhorensi yokulahlekelwa msebenzi / itjhorensi yokuloba umsebenzi,tshireletsotatlhegeloletseno / inšorensetatlhegeloletseno,inišorentshe ya tahlegelo ya letseno,inshorense ya tahlehelo ya lekeno,ndindakhombo ya ndozwo ya mbuelo,ndzindzakhombo wa ndzahlekeriwo wa malinghena,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_230,lump sum investment,enkelbedragbelegging,utshalomali lwesamba,utyalo-mali olusisambuku,lusisomali lolusamba,isisomali lesizumbulu,peeletsontsi,peeletšo ya tšheletentši,letsete la bokgothokgotho,vhubindudzi ha gwama nga khathihi,vuvekisi bya mali yo tala xikan’we,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_231,managed fund,bestuurde fonds,isikhwama esilawulwayo,utyalo-mali olulawulelwa abaxumi,sikhwama lesilawulwako,isikhwama sesisomali esilawulwako,letloletaolwa,sekhwama seo se laolwago,letlole le laolwang,tshikwamandangwa,nkwama lowu lawuriwaka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_232,mandate,mandaat,igunyamandla,igunya,ligunya,isivumelwano,tumelano,tumelelano,tumellano,thendelano,mpfumelelano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_233,market abuse,markmisbruik,ukunukubezwa kwezimakethe,ubuqhophololo kwimakethi / ulwaphulo-mthetho kwimakethi,kusetjentiswa kabi kwemakethe,ukudurhisa imakethe,tirisomaswemmaraka / tirisompemmaraka,tšhomišompe ya tshedimošo ya tša mebaraka,tshebedisompe ya maraka,u fhurela maraga / u fhurela makete,ntirhiso wa makete hi ndlela yo hoxeka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_234,market manipulation,markmanipulasie / markmanipulering,inkohliso kwezezimakethe,impembelelo kwiimarike,kwenta umgunyathi emakethe,ukudlelezelwa kwemakethe,tsietsommaraka,go dira boradia mmarakeng,bomenemene marakeng,khanganyiso ya maraga / khanganyiso ya makete,nkharanganyo wa makete,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_235,material fact,wesenlike feit,iqiniso elimqoka,okungafanelanga kufihlwe,liciniso lelincumako,iqiniso eliquntako / iqiniso elihlukanisako,ntlhathotloetso,ntlha ya bohlokwa,ntlha ya bohlokwa,mbuno ya ndeme ya mitengo,mhaka ya nkoka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_236,maturity / maturity date,uitkeerdatum / vervaldatum,ukuvuthwa,ukuvuthwa kwepolisi,kufikelwa sikhatsi / kuvutfwa,ukufikelwa sikhathi / ukuvuthwa,letlhatuelo / letlhaputso,go metšhuara ga pholisi,ho butswa,u guma / matshurithi,siku ra ntshovelo,,finance or policy,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_237,medical-aid scheme / medical scheme,mediesehulpskema / mediese skema,uhlelosizo lwezempilo,isikim soncedo lwezonyango,luhlelolusito lwetekwelashwa,isikimu sesizo lezokwelatjhwa,sekemathusakalafi,sekimo sa thušo ya tša kalafi,sekimi sa thuso ya bongaka,tshikimu tsha dzilafho,xikimi xa mpfuno wa swa vutshunguri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_238,medium-term loan,mediumtermynlening / middeltermynlening,imalimboleko yesikhathi esiphakathi,imali-mboleko yexesha eliphakathi,imalimboleko yesikhatsi lesisemkhatsini,imalimboleko yesikhathi esilingeneko / imalimboleko yesikhathi esihlangana,kadimopakagare,loune ya nako ya magereng / kadimišo ya nako ya magareng,kadimo ya nako e mahareng / lounu ya nako e mahareng,khadzimiso ya tshifhinga tsha vhukati,xikweleti xa nkarhixikarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_239,microlender,mikrolener / mikro-uitlener,umbolekisimali omncane,umbolekisi ngemali encinci,mashonisa / shayiloki / umebolekisimali lencane,umbolekisi wemali encani,moadimisinnye / moadimisipotlana,moadimišipotlana,moadimisi ka tjhelete e nyane,mukolodisi muṱuku,mulombisi wa mali yitsongo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_240,misrepresentation,wanvoorstelling,ukuhlanekezela,inkcazelo ebubuxoki,kukhohlisa / emanga / kuphosisa,okunganaqiniso / isitatimende esidurhisako,polelophaposo,tahletšo,thetso,vhuimeleli ha vhufhura,vunwa / vuxisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_241,misuse of funds,fondsemisbruik / geldmisbruik,ukusetshenziswa ngokungafanele kwemali,usetyenziso-mali gwenxa,kusebentisa kabi imali / kusaphata imali,ukusetjenziswa kumbi kwemali,tirisobotlhaswatlole / tshenyotlole,tirišompe ya ditšhelete,tshebedisompe ya matlole,u tambisa masheleni,matirhiselo yo hoxeka ya timali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_242,money-back guarantee,geldterugwaarborg / terugbetalingswaarborg,isiqinisekiso sokubuyiselwa imali,isiqinisekiso sokubuyiselwa imali,sicinisekiso sekubuyiselwa imali,isiqinisekiso sokubuyiselwa imali,netefaletsopusetsomadi,tiišetšo ya go bušetšwa tšhelete,netefaletso ya kgutliso ya tjhelete,khwaṱhisedzo ya mbuisamasheleni,ntiyisiso wa mbuyiselo wa mali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_243,money management,geldbestuur,ukuphathwa kwemali,ulawulo-mali,lulawulomali / kuphatfwa kwemali,ukuphathwa kweemali,taolomadi,taolo ya ditšhelete,taolo ya tjhelete,ndaulo ya masheleni / ndangulo ya masheleni,vulawulamali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_244,money market fund / money market mutual fund / MMF,geldmarkfonds,isikhwama semakethe yezimali,utyalo-mali olunomngcipheko ongephi,sikhwamalusiso semali yesikhashane / i-MMF,isikhwama sesisomali sesikhatjhana,letlolemmarakamadi,sekhwama sa mmanimakete,letlole le kopanetsweng matsetelong,tshikwama tsha maraga wa masheleni / tshikwama tsha makete wa masheleni,nkwamambekiso wa xinkadyana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_245,monthly contribution,maandelikse bydrae,izinkokhelo zanyanga zonke,umrhumo ngenyanga,imali lekhishwa njalo ngenyanga / sitolimende senyanga,imali ekhutjhwa ngenyanga,ntsho-ka-kgwedi / tuelo-ka-kgwedi,tefelo ya kgwedi ka kgwedi,phehiso ka kgwedi,mbadelo nga ṅwedzi,hakelo ya n’hweti na n’hweti / nchayelo wa n’hweti na n’hweti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_246,monthly household income,maandelikse huishoudelike inkomste,ingenisomali yekhaya ngenyanga,ingeniso yekhaya ngenyanga,imalingena yelikhaya yetinyanga tonkhe,ingeniso yomkhaya yenyanga,letsenolapakgweding / letsenokgwedi la lapa,letseno la kgwedi ka kgwedi ka lapeng,lekeno la lelapa ka kgwedi,mbuelo ya muṱa nga ṅwedzi,malinghena ya ndyangu ya n’hweti na n’hweti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_247,monthly instalment,maandelikse paaiement,inkokhelo yanyangazonke,isavenge ngenyanga,sitolimende setinyanga tonkhe,isitolimende senyanga,tuelo-ka-kgwedi / tuelokgweding,tefelo ya go kompetša kgwedi ka kgwedi,instolmente ka kgwedi / tefo ka kgwedi,mbadelo ya ṅwedzi muṅwe na muṅwe,xitolomente xa n’hweti na n’hweti / hakelo ya n’hweti na n’hweti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_248,mortgage payment,verbandbetaling,inkokhelo yemali yendlu,intlawulo yendlu,imbadalo yendlu / inkhokhelo yendlu,imbadalo yesikwelede sendlu,tuelelontlo,tefelelo ya loune ya ntlo,tefello ya bonto,mbadelo ya nnḓu,hakelo ya xikweleti xa yindlu,,home loan,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_249,movable property,roerende eiendom,impahla ethuthekayo,impahla efudusekayo,imphahla lesuswako,ipahla etjhidisekako,disutiswa / thototshutiswa,thoto ya go šuthišega,thepa e suthisehang,thundukhwalea / ndakakhwalea,nhundzu leyi susekaka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_250,mutual fund,onderlinge fonds,isikhwama esihlanganyelwe,indibaniselwano kutyalo-mali / indibaniselwano kwezeemarike,sikhwama lesihlanganyelwe / sikhwama semfelandzawonye,isikhwama sehlanganisela / isikhwamahlanganisela,letloletlhakanelo / letlolekopanelo,sekhwama sa dipeeletšo tša mohlakanelwa,letlole le kopanetsweng,tshikwama tsha muṱanganelano,nkwamanhlanganelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_251,National Credit Act / NCA,National Credit Act / Nasionale Kredietwet / NCA,uMthetho Kazwelonke Wokubolekisa / i-NCA,i-National Credit Act / i-NCA,Umtsetfo Wetikweleti Wavelonkhe / i-NCA,umThetho weenKolodo weLizwe / umThetho weenKwelede weNarha / i-NCA,Molaolakolotosetšhaba,Molao wa Dikoloto wa Bosetšhaba,Molao wa Mekitlane wa Naha / Molao wa Dikoloto wa Naha,Mulayo wa Khredithi wa Lushaka,Nawu wa Swikweleti wa Rixaka,,,nieamptelik,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_252,National Credit Regulator / NCR,Nasionale Kredietreguleerder / NKR,Umlawuli Wezokubolekisa Kazwelonke / i-NCR,i-National Credit Regulator / i-NCR / uMqondisi-mthetho wezamaTyala eSizwe,Umlawulitikweleti Wavelonkhe / i-NCR,UmLawuli weenKolodo weliZwe / UmLawuli weenKwelede weNarha,Molaolakolotosetšhaba,Molaodi wa Dikoloto wa Bosetšhaba,Molaodi wa Mekitlane wa Naha / Molaodi wa Dikoloto wa Naha,Tshiimiswa tsha Lushaka tsha Vhukolodisi,Mulawuri wa Swikweleti wa Rixaka,Republic of South Africa,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_253,net income / NI,netto inkomste,ingenisomali ebanjelwe / ingenisomali eza kuwe,ingeniso emva koxulo / ingeniso emva kweemali ezitsaliweyo,imalingena lencutsiwe,ingeniso enghwathiweko,letseno,letseno leo le šetšego morago ga dikgogelo,lekeno kamora kgulo,mbuelongwanwa,malinghena leyi salaka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_254,net salary,netto salaris,umholo obanjelwe / umholo oza kuwe,umvuzo emva koxulo / umvuzo emva kweemali ezitsaliweyo,umholo losalako / umholo loncutsiwe,umrholo onghwathiweko,mogolo,mogolo woo o šetšego / moputso woo o šetšego,moputso kamora kgulo,muholongwanwa,muholo lowu salaka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_255,no-claim bonus / NCB,geeneisbonus,ibhonasi yokungafaki isicelonkokhelo,ibhonasi yokungafaki bango,ibhonasi yekungafaki sibitinkhokhelo,ibhonasi yokungakatleyimi,bonasetlhokakopo / bonasetlhokatleleimi,ponase ya ge go se go tleleingwe,bonase ya ho se tleleime,bonasi ya tshaya mbilo,bonasinkaxikoxo,,car insurance,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_256,nominated driver,aangewese bestuurder,umshayeli oqokiwe,umqhubi obhalisiweyo,umshayeli lonyuliwe / umshayeli locokiwe / umshayeli lophakanyisiwe,umtjhayeli okhonjiweko,mokgweetsitlhophilweng,mootledi yo a kgethilwego,mokganni ya hlwailweng,mureilitiwa,muchayeri loyi a tsakeriweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_257,non-disclosure,nieopenbaarmaking / nieopenbaring,ukungadaluli,ukufihla / inkohliso,kungadzaluli / kungaveti,ukungavezi,tlhokatshenolo / tlhokatlhagiso / tlhokakutulolo,go se utolle ditaba ka moka,ho se senole,u sa dzumbulula,nkampaluxo,see disclosure,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_258,non-discretionary mandate,niediskresionêre mandaat,igunyamandla elinganqumi,ukungabi nagunya lasigqibo,kungabi nagunya lekutincumela,ukungabi negunya lokulawula ipahla / ukungabi negunya lokuqunta,thomotlhokatlhalemaleje,tumelelano ya go hloka maatla a boikgethelo,tumello ya ho se laolele,tshayathendelano ya ndangulo,nkampfumelelo wo lawula ku ya hi vonelo,,between portfolio manager and client,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_259,non-payment,niebetaling / wanbetaling,ukungakhokhi,ukusilela ukuhlawula / ukungahlawuli,kungabhadali / kukweleta,ukungabhadali / ukungabhadeli,tlhokatuelo,go se patele / go se lefe,ho se patale / ho se lefe,tshayambadelo,ku nga hakeli,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_260,notice deposit account / notice deposit,kennisdepositorekening,i-akhawunti yesaziso,i-akhawunti efuna inothisi,i-akhawunti ledzinga watise libhange ngaphambilini / i-akhawunti yenothisi,i-akhawundi yenothisi,akhaontekitsisotsenyomadi,akhaonte ya go fa tsebišo pele o ntšha tšhelete,akhaonte ya depositi eo ho fanwang ka tsebiso,akhaunthu ya diphosithi ya nḓivhadzo,akhawunti yo dipozita ya xitiviso xo humesa / akhawunti yo veka ya xitiviso xo humesa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_261,notification period / claim notification period,kennisgewingstydperk / kennistydperk,isikhathi sokubika,ixesha lenothisi,sikhatsi lesibekiwe sekwatisa,isikhathi sokwazisa / isikhathi sokufaka inothisi,pakakitsiso,paka ya tsebišo ya go tleleima / paka ya go tleleima,nako ya ho tsebisa,tshifhinga tsha nḓivhadzo,nkarhi wa ntiviso wa xikoxo,,insurance,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_262,offer to purchase,koopaanbod,isiphakamiso sokuthenga,isiphakamiso sokuthenga,inhloso yekutsenga,isithembiso sokuthenga,maikemisetsotheko / thebolelotheko,maikemišetšo a go reka,maikemisetso a ho reka,vhutamutengo,vutiyimiseri byo xava / vutinyiketeri byo xava,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_263,offshore fund,buitelandse fonds,isikhwama sotshalomali emazweni,ingxowa yotyalo-mali emazweni,sikhwama lesikulamanye emave / sikhwama lesingaphandle,isikhwama sehlanganisela esingaphandle / isikhwamahlanganisela esingaphandle,letlolentleboditšhaba,sekhwama sa nageng e šele / sekhwama sa nageng ya ka ntle,letlole le tsetelang naheng disele,tshikwama tsha mashango a nnḓa,nkwamambekiso ematikweni mambe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_264,open market,oop mark / ope mark,imakethe evulelekile,urhwebo olungenamiqobo,imakethe lengenamkhawulo / imakethe lekhululekile,imakethe evulekileko / imakethe enganamkhawulelo,mmarakalokologileng / mmarakagololesegileng / mmarakakgwebisano,mmaraka wa go gwebišana le dinaga tša ka ntle,maraka o hlodisanang le e meng / maraka o bulehileng,maraga wo vuleaho / makete wo vuleaho,makete wo pfuleka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_265,orphan’s pension,weespensioen,impesheni yezintandane,ingxowa-mali yeenkedama,impesheni yetintsandzane,ipentjheni yeentandani,susakhutsana,phentšhene ya ditšhiwana,p penshene ya dikgutsana,phentsheni ya tsiwana / tshikwama tsha tsiwana,phenxeni ya swisiwana,,beneficiary fund,weeskind se pensioen,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_266,out of community of property,buite gemeenskap van goed / buite gemeenskap van goedere,umshado ohlukanisa amafa,umtshato ongengowandibaniselwano,umshado lohlukanisa emafa,umtjhado ongahlanganyeli ipahla / umuzi ongahlanganyeli ipahla,ntle ga tlhakanelothoto,ntle ga tlhakanelo ya dithoto,-ntle le kopanelo ya thepa,"tshanga ndi tshanga, tshau ndi tshau",xaminaxamina,Republic of South Africa / see in community of property,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_267,outstanding debt,uitstaande skuld,isikweletu esisasele,ityala eliseleyo,sikweleti lesisilele,isikolodo esisaleleko / isikwelede esisaleleko,sekolototshalelo / molatotshalelo,sekoloto sa go šalela,molato o eso qetwe / sekoloto se eso qetwe,tshikolodo tsho salelaho,xikweleti lexi nga si helaka,,,,,,,,,,,,,,,,,,,,,,
