id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_soccer_terminology_209,punt,kortskoppie / skoppie,ukudedela kukanozinti ibhola alikhahlele,ukudropha / idrophu,kulikhahlela bume,ikhithizurarhe,mokgwantshokgwele,go tentiša kgwele pele e ragwa / go pampiša kgwele pele e ragwa,ho qhomisa o raha,thahongwiswa,nkhunguluxo,,,,,,,,,,,,,,ka leoto,,,,,,,,bolo
dsac_multilingual_soccer_terminology_210,qualifier,uitdunwedstryd,umdlalo wokulwela ukungena emqhudelwaneni,umdlalo wamangenelo / umdlalo wokungenela,umdlalo wekwemukeleka / umdlalo wekulungela,umdlalo wokulungela,motshamekotshutlhelelo,matsentšhagae / tumelelo,papadi ya ho phunyeletsa,mutambo wa u swikela,ntlangu wo hundzela emahlweni,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_211,qualify,kwalifiseer,ukufaneleka,ukuvumeleka kumangenelo,-emukeleka / lungela,-lungela,sutlhelela,dumelela,ho phunyeletsa,u swikela,hundzela emahlweni,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_212,qualifying matches or games,uitdunwedstryde,imidlalo yokuhlunga,imidlalo yamangenelo / imidlalo yokungenela / imidlalo yokuhluza,imidlalo yekwemukeleka / imidlalo yekulungela,imidlalo yokulungela,metshamekotshutlhelelo,dipapadi tša matsentšhagae / dipapadi tša tumelelo / dithaloko tša matsentšhagae / dithaloko tša tumelelo / mebetšhe ya matsentšhagae / mebetšhe ya tumelelo,dipapadi tsa ho phunyeletsa / dipapadi tsa ho fetela mokgahlelong o latelang,mitambo ya u swikela / mitambo ya tswikelo,mitlangu yo humesana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_213,rebound,terugspring,ibhola elishaya ipali libuyele enkundleni,ukubetheka kwebhola ibuye,libuya,ibuya / ibethabuya,mmoelela,kgwele ya go betha kota ya boela ka gare / kgwele ya go betha pala ya boela ka gare,bolo e kgutliswang ke mekwallo,khumela,ku ba pala yi vuya,noun,ball,,bal,,,,,,ibhola,,ibholo,,kgwele,,,,,,bola,,
dsac_multilingual_soccer_terminology_214,red card,rooikaart,ikhadi elibomvu,ikhadi elibomvu,likhadi lelibovu,ikarada elibomvu,karatakhibidu,karata ye khwibidu / karata ye khubedu,karete e kgubedu,garaṱa tswuku,karata ro tshwuka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_215,referee,skeidsregter,unompempe / unondweba,usompempe,somfengwane / sompempe,usofengwana / usopembe,motsereganyi / molaolamotshameko / moletsaphala,malokwane,moletsaphala / molaolapapadi / moteaphala,malogwane / mulangamutambo,n'watipempe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_216,referee's whistle,fluitjie,impempe / indweba / imfengwane,impempe kasompempe,imfengwane / impempe,ifengwana kasofengwana / ipembe kasopembe,phala / nakana,nakana / sempsherere,phala,ndwevha ya malogwane / ndwevha ya mulangamutambo / tshiṱiriri tsha malogwane / tshiṱiriri tsha mulangamutambo,xitswiriri,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_217,relegate,relegeer / afskuif,-yehlisa,ukuhlisela,ehlisela / dliwa lizembe,-ehlisa,diga / rema / folosa,bušetšwa fase / bušetšwa tlase / theošwa / fološwa,theolela boemong bo tlase,u tsitsela fhasi,ehlisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_218,relegation,relegasie / afskuiwing,ukudliwa yizembe / ukuya ehlathini,ukuhlisela,kudliwa lizembe / kwehlisa,ukwehlisa,pholosetsotlase / pholosomaemo / tigomaemo,go fološwa,ho theolela boemong bo tlase,u tsitswa,enhliso,,,,,,,,,,,,,,ga setlhopha,,,,,,,,
dsac_multilingual_soccer_terminology_219,relegation zone,relegasiesone / afskuifsone,ukuba semsileni weligi,umngcipheko wokuhliselwa,kuba sezembeni / kuba semsileni,ezembeni / ubujamo bokukhithika,karolotigomaemo,maemo a tlase lliking,mohatleng / tjhobeng,vhuimo ha u tsitswa,xiyimo xa enhliso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_220,reserve,plaasvervanger / reserwe,umcuphingozi / irizevu / umdlali osebhentshini,ilalela,lolindzile,umgadisimetjhe / umjamiseleli / irizevu,motshameki yo o kwa bankeng / motlatsabatshameki / moemedi,moakotši / moakgodi,risefe / sebapadi se kenelang se seng,muanguli,muwisisi,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_221,retaliate,weerwraak neem,ukuphindisela,ukubuyisa isixhiba / ukuziphindezela,phindzisela,-zibuyiselele,ipusolosetsa,ipušeletša / itefeletša,iphetetsa,lifhedza,rihisela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_222,reverse a decision,'n beslissing omkeer,ukuguqula isinqumo,ukurhoxisa isigqibo,gucula sincumo,-hlehlisa isiqunto,go fetola tshwetso,fetola sephetho / gomiša sephetho,ho fetola qeto,u shandukisa tsheo,cinca xiboho,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_223,right-footed player,regsvoetige speler,umdlali osebenzisa unyawo lwesokudla,inene / umdlali okhaba ngonyawo lwasekunene,losebentisa lunyawo lwesekudla,umdlali odlala ngenyawo lesidla / umdlali odlala ngenyawo lesigoma,moje,moralokakammagoja / moralokakalagoja,lehoja,nyauḽa,n`waxinene,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_224,roving player / free-role player,vryspelspeler,umdlali okhululekile,umdlali odlala ibala lonke,umjikeleti / umdlali lokhululekile,umdlali onganandawo / umdlalikoke,motshamekagotlhe,mmapadi wa go itaola / moraloki wa go itaola,sebapadi se thalang,mutambahoṱhe,mutlangaswiyimohinkwaswo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_225,rules of the game,spelreëls / reëls van die spel,imithetho yomdlalo,imigaqo yomdlalo / imithetho yomdlalo,imitsetfo yemdlalo,imithetho yomdlalo,melawana ya motshameko,melao ya papadi,melawana ya papadi,milayo ya mutambo,milawu ya ntlangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_226,runner-up,naaswenner,iqembu eliphume isibili,iqela elikwindawo yesibini,lophume sibili,ukuphuma isibili,molatlhegelwa,sehlopha sa maemo a bobedi,sehlopha se bobeding,mukundwa kha makhaulatshele / mukundwa kha makhaulakhani,xipanu xa xiyimo xa vumbirhi,,,,,,,,,,,,,,wa makgaolakgang,,,,,,,,
dsac_multilingual_soccer_terminology_227,SAFA / South African Football Association,Suid-afre Sokkervereniging / SA Voetbalvereniging,i-SAFA / iNhlangano Eyengamele Ezikanobhutshuzwayo ENingizimu Afrika,iSAFA / uMbutho woMzantsi Afrika weBhola eKhatywayo,i-SAFA,i-SAFA / iHlangano eNgamele iBholo eRarhwako eSewula Afrika,SAFA / Mokgatlho wa Kgwele ya Dinao wa Aforikaborwa / MOKGWEDIA,SAFA / Mokgatlo wa Kgwele ya Maoto wa Afrika Borwa,SAFA / Mokgatlo wa Bolo wa Aforika Borwa,SAFA / Dzangano ḽa Bola ya Milenzhe ḽa Afrika Tshipembe,SAFA / Nhangano wa Bolo wa Afrika Dzonga,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_228,SAFPU / South African Football Players Union,Suid-afre Sokkerspelersvereniging / SA Voetbalspelersvereniging,i-SAFPU / iNyunyana Yabadlali Bakanobhutshuzwayo ENingizimu Afrika,iSAFPU / UManyano loMzantsi Afrika lwabaDlali beBhola eKhatywayo,i-SAFPU,i-SAFPU / iNyonyana yabadlali beBholo eRarhwako eSewula Afrika,SAFPU / Mokgatlho wa BatshamekaKgwele ba Porofešhenale ba Aforikaborwa / MBPA,SAFPU / Mokgatlokopano wa Baraloki ba Kgwele ya Maoto wa Afrika Borwa,SAFPU / Mokgatlo wa Dibapadi tsa Bolo wa Aforika Borwa,SAFPU / Mbumbano ya Vhatambi vha Bola ya Milenzhe ya Afrika Tshipembe,SAFPU / Nhlangano wa Vatlangi va Bolo wa Afrika Dzonga,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_229,save,goeie keerslag,ukuvimba,ukuhlangula,vimba,ukuvimba / ukukhandela / ukuhlenga,sireletsa,go thiba / go swara,thiba,thivha,ku siva,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_230,score,telling,amagoli / inani lamagoli,isiphumo somdlalo / isikora,umphumela,amaphuzu / inani lamagondelo / isikoro,ntlha / nno,nno / ntlha,dintlha,mvelelo / tshikoro,xikoro,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_231,score,doel aanteken,-faka igoli / -shaya igoli / -kora,ukufaka inqaku / ukukora,-golisa / -faka ekhatsi / -kora,-kora / -betha igondelo,go nosa / go kora / go tlhaba ntlha,nweša / noša / kora,hlaba ntlha / kora,kora / nwisa,howisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_232,season,seisoen,isizini,ixesha lonyaka lezemidlalo,sikhatsi semidlalo / isizini,isikhathi semidlalo / isizini,setlha,sehla,sehla,khalaṅwaha,nguva,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_233,second division,tweede liga,isigaba sesibili,inqanaba lesibini,sigaba sesibili Seligi,iligi yesibili,llikipotlana,lliki ya bobedi,divishene ya bobedi,khethekanyo ya vhuvhili,ligi ya vumbirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_234,second half,tweede helfte,isiwombe sesibili,isigaba sesibini somdlalo,incenye yesibili,isiquntu sesibili somdlalo,seripa sa bobedi / karolo ya bobedi,karolo ya bobedi,karolo ya bobedi,luṱa lwa vhuvhili,xiphemu xa vumbirhi,,match,,wedstryd,,,,,,umdlalo,,,,,,papadi,,,,mutambo,,
dsac_multilingual_soccer_terminology_235,second leg,tweede been,umlenze wesibili,umjikelo wesibini,umlente wesibili,umlenze wesibili,leoto la bobedi,leoto la bobedi la phadišano / legato la bobedi la phadišano,mokgahlelo wa bobedi,mulenzhe wa vhuvhili,nenge wa vumbirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_236,semi-final,halfeindrondte / semifinaal,umdlalo owandulela owamanqamu,umdlalo owandulela owamanqam / umdlalo owandulela owamagqibela kankqoyi,lowendvulela emancamu,umdlalo wangaphambi kowokuphela / umdlalo wangaphambi kowokugcina,sekamakgaolakgang,sekamakgaolakgang,sekamakgaolakgang,thangelamakhaulatshele / thangelamakhaulakhani,ntlangu wo hundzela eka wo hetelela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_237,shielding,wegkering,ukuvikela ibhola,ukukhusela,kuvikela,ukuvikela,go sireletsa,go šireletša,ho sireletsa,u tsireledza,ku sirhelela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_238,shin guard / shin pad,skeenskut / skeenskerm,isivikelambala,isikhuseli-mbande,sivikelambala,isivikelimbala,sesireletsamoômo,sešireletšanomo / sešireletšamoomo / sešireletšanotlo,sesireletsammomo,tshitsireledzaṅwonḓo,xisirhelelarihandzu / xisirhelelanhlampfana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_239,short-handed,onderbeman,ukudlala ngabadlali abangaphelele,ukusilela ngabadlali,kusilela ngebadlali,-tlhayelelwako,tlhaelobatshameki,go raloka ka babapadi ba go hlaelela / go raloka ka baraloki ba go se lekane,kgaello ya dibapadi,u tamba ni songo lingana,ku tlanga hi vatlangi lava kayivelaka,,,,onderbemande span,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_240,shot,skoot,unyazi / imbumbulu / ishodi,imbumbulu / ilahle,intsambo / umbani / ishodi / imbumbulu,itjhodo,thago,thagelodinong,letolo,mushosho,njamba,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_241,sideline / touch line,kantlyn,umugqa osekupheleni kwenkundla,umda webala emacaleni,umugca loseceleni kwenkhundla,umuda wangeqadi,molathoko,mothalo wa lepatlelo wa ka thoko / mollwane wa ka thoko,moedi wa lebala,mutalo wa nga matungo,ntilwa wa le tlhelo ka rivala,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_242,signal,teken,ukukhuluma buthule / ukukhuluma ngezimpawu,umqondiso,luphawu / isayini,isitjengisi,tshupetso,tšhupetšo / taetšo,ho bontsha / sesupo / pontsho,ngafhadzo,xikoweto,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_243,signing-on fee,aankoopbedrag / aankoopgeld,imali yokusayinisa umdlali,isabelo somdlali othengiweyo,imali yekusayina / intsengo yemdlali,imali yokutlikitla komdlali,tuelokwadiso,tšhelete ya boingwadišo,tefo ya ho saena,tshelede ya u saina mutambi,hakelo ya mutlangi loko a joyina xipanu,,,,,,,,,,,,,,motshameki,,,,,,,,
dsac_multilingual_soccer_terminology_244,simulation,voorgeëry,ukuzenzisa,ukuzenzisa / ukumfamekisa,kutentisa,ukuzenzisa,iketsiso / tsietso,boitirišo / boomo / makatika,boiketsiso,u ḓiita o huvhalaho,ku tiendlisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_245,sliding tackle,skuifneerbring,ukumaka ngokushishiliza,ukuhlutha ibhola ngokutshebeleza / ukuslayida,kumakha ngekuhula / kumakha ngekushishilita,umtjhitjhirizo,kgwetlhokgwele ka theletsane,go thiba ka go gagabiša leoto,tshireletso ka ho phetjha / ho kga sebapadi,u dzhena nga u swendela,ku raha hi ku etlelela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_246,soccer academy,sokkerakademie,isikole sikanobhutshuzwayo,iziko lokufundisa ibhola ekhatywayo / iziko lokufundisa isoka,sikolo sebhola,isikolo sebholo,sekolo sa kgwele ya dinao,sekolo sa go ikgetha sa kgwele ya maoto,akhademi ya bolo,tshikolo tsha bola,xikolo xa bolo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_247,soccer analyst,sokkerontleder,umhlaziyi kanobhutshuzwayo,umhlalutyi womdlalo webhola ekhatywayo / umhlalutyi womdlalo wesoka / umphononongi webhola ekhatywayo / umphononongi wesoka,umhlatiyi webhola,umhlaziyi webholo / umcozululi webholo,mosekasekamotshameko,mosekaseki wa kgwele ya maoto,momanolli wa bolo / mohlopholli wa bolo,musaukanyi wa bola,muxopelatlangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_248,soccer boot,sokkerstewel,ikhokho,ikoksi / isihlangu sebhola,likhokho,inyathelo lebholo / ikhoksi,khokho,seeta sa kgwele ya maoto / khokho,seeta sa bolo,khokho,khokho,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_249,soccer kit,sokkeruitrusting,umjezi / izimpahla zikanobhutshuzwayo,ikiti yebhola ekhatywayo / ikiti yesoka / impahla yokudlala ibhola ekhatywayo / impahla yokudlala isoka,ikhithi / tembatfo tebhola,izambatho zebholo / ipahla yebholo,kêre / seaparo sa kgwele ya dinao,diaparo tša kgwele ya maoto / kere,seaparo sa bolo,gere ya bola,gere,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_250,soccer tournament / tournament,sokkertoernooi,umqhudelwano kanobhutshuzwayo,itumente yebhola ekhatywayo / itumente yesoka,umchudzelwano webhola,iphaliswano lebholo,kgaisano ya kgwele ya dinao,phadišano ya kgwele ya maoto / thonamente ya kgwele ya maoto,tlhodisano ya bolo,muṱaṱisano wa bola / thonamennde ya bola,mphikizano wa ntlangu wa bolo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_251,spectacular,skouspelagtige wedstryd,ingcwenga yebhola,isenzo esinomtsalane emdlalweni / isenzo esinika umdla emdlalweni / izinto ezibukwayo / isenzo esibukekayo,umdlalo lonelisasasa / umdlalo lonelidvumela,ukudlala okubukwako,matsetseleko,tiragatšo ye botse / tiragatšo ya go kgahliša,kgabane,mutambo wa maimo / mutambo wa nṱhesa,ntlangu wo koka mahlo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_252,spectator,toeskouer,isibukeli,umbukeli,sibukeli,isibukeli,mmogedi,mmogedi,mmohi / molebelli / moshebelli,muṱaleli,muhlaleri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_253,squad,oefengroep,isikwadi,isikwati / isikwadi / iqela,sikwadi,isikwata,setlhopha,sehlopha,sehlopha / sekwate,tshikwadi,xipanu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_254,square pass,hoekaangee,ibhola elivundlayo / iphasi evundlayo,ukuxwesisa ibhola / ukuskwerisha,kugoba ibhola,ukuskwerela / ukurarhela okusikwere,thomelokgabaganyo,thagoputla,sekwere / mokoropetso,u govha,mpetsoxinjovo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_255,stationary ball,stil bal / lêbal,ibhola elimile,ibhola emileyo,ibhola lenganyakati / ibhola lemile,ibholo ejamileko,kgwele e e emeng,kgwele ya go se šute / kgwele ya go ema,bolo e emeng,bola yo imaho,bolo leyi yimeke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_256,stoppage time / referee's optional time / injury time / additional time,ekstra tyd,isikhathi sikanompempe / isikhathi sikanondweba / isikhathi esengeziwe,ixesha likasompempe / ixesha leziphazamiso,sikhatsi lesengetiwe sasomfengwane / sikhatsi lesengetwako,isikhathi esingezelelweko / isikhathi sokujama / isikhathi sokulimala,nako ya moletsaphala / nako ya molaolamotshameko / nako ya motsereganyi,nakokokeletšo / nakotlaleletšo,nako ya moteaphala / nako ya moletsaphala / nako ya molaolapapadi,tshifhinga tsho tambiseaho,nkarhi wa n`watipempe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_257,stud,soolknoppie,isitadi sekhokho,iqhuqhunya lekoksi / iqhuqhunya lesihlangu sebhola,sitadi,ingono yekhoksi / isitadi,setsetnso / leino / letselana,letswele la khokho / leino la khokho,leino la khokho,ḽiṋo ḽa khokho,mutwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_258,studs showing,soolknoppies wat wys,ukuveza amastadi,ukumaka ngokuyingozi uveze amaqhuqhunya eekoksi / ukuveza amaqhuqhunya ezihlangu zebhola ngokuyingozi,kuveta emastadi / kuveta emanyeva,ukuveza iingono zekhoksi / ukuveza amasitadi,pontshoditsetnso / pontshomeno / pontshomatselana,taetšo ya meno a khokho / pontšho ya matswele a khokho,ho bontsha meno a dikhokho,u imisa maṋo a khokho,ku kombisa ehansi ka tikhokho,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_259,substitute,plaasvervanger,umdlali ofakiwe,ilalela,lovala lophumako / lotsatsa indzawo,umjamiseleli,moemedi / moemela / mothibaphatlha,moakotši / moakgodi,mothibasekgeo,muanguli / mudzheneli,muwisisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_260,substitutes' bench / reserves' bench / bench,plaasvervangersbank / reserwebank,ibhentshi,isitulo samalalela / ibhentshi,libhentji / indzawo yalabalindzile,ibhanga labagadisimetjhe / ibhanga labajamiseleli / ibhanga lamarizevu,banka ya baemedi / banka ya baemela / banka ya bathibaphatlha / banka ya baemisetsi,panka ya baakotši / panka ya baakgodi,bentjhe ya bathibadikgeo / banka ya bathibadikgeo,bannga ya vhaanguli / bannga ya vhadzheneli,bence ya vawisisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_261,substitution,vervanging,ukushintsha umdlali,ukufaka umdlali endaweni yomnye / ukutshintsha umdlali ngomnye,kuntjintja umdlali / kufaka umdlali,ijamiselelo,phetolelothefoso,boakotši / boakgotši,ho thiba sekgeo / ho kwala sekgeo,u angula / u dzhenisa muṅwe mutambi,ku wisisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_262,sudden death,uitklop,uwafawafa,isigaba sokugqibela kwiipenalthi,litfuba lekugcina lemaphenalthi / wafa wafa,Isiphetho tsi / iphenalthi kawafawafa,thagotshwetso,phenale ya sephetho,ho kgaola kgang,thaho ya makhaulatshele / thaho ya makhaulakhani,phenalithi yo herisa ntlangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_263,sweeper,veër,umdlali okhwezela emuva / umdlali olawula emuva / isitobha,uval'amazibuko / uvingc'amazibuko / iswipha,sitobha,isitopa / iswipha,motshamekamorago,mmapalamoragogare / moralokamoragogare,mmapalamorao,mutambamurahu wa u fhedzisela,mugogi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_264,tackle,aanvat,-zama ukuthatha ibhola,ukuhlutha ibhola / ukuteklisha,-makha,-linga ukuthatha ibholo,go tlama / go gwetlha,baka,maka / tlama / thiba / ho nkana lekgarakgara / sitisa,u lwela,maka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_265,target player,teikenspeler,umdlali ohlala eqashiwe / umdlali onobungozi,umdlali oyintsika ekuhlaseleni / umdlali olixhadi ekuhlaseleni,umdlali loyingoti,umdlali oqothelweko,mototiwa,motsepelelwa,malalla / matsatsela,mutambi wa khombo,mutlangi la vekiweke tihlo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_266,team colours,spandrag,imibala yeqembu,imibala yeqela,imibala yelicembu,imibala yesiqhema,mebala ya setlhopha,mebala ya sehlopha,mebala ya sehlopha,mivhala ya thimu,mihlovo ya xipanu / mivala ya xipanu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_267,team manager,spanbestuurder,imenenja yeqembu,umphathi weqela / umlahluzi weqela,umphatsi welicembu / sibondza,umphathi wesiqhema,motsamaisasetlhopha,molaodi wa sehlopha,motsamaisi wa sehlopha,mulangathimu,mininjhere wa xipanu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_268,team official,spanbeampte,isikhulu seqembu,igosa leqela,sikhulu selicembu,isiphathiswa sesiqhema,motlhankedi wa setlhopha,mohlankedi wa sehlopha,ofisiri ya sehlopha,muofisiri wa thimu,xirho xa vufambisi bya xipanu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_269,team sponsorship,spanborgskap,abaxhasi beqembu,inkxaso yeqela ngezintoyinto,kwesekelwa kwelicembu,umsekelisiqhema ngeemali,ketleetso ya setlhopha,bothekgi bja sehlopha ka matlotlo,tshehetso ya sehlopha ka mehlodi,vhalambedzi vha thimu,nseketelo wa xipanu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_270,technical area,tegniese gebied / tegniese area,indawo yebhentshi,indawo yamagosa ebhola,libhentji lebalindzi netikhulu,indawo yesiqhema,karolo ya basetegeniki,pankeng,sebaka sa baeletsi ba sehlopha,vhupo ha tshigwada tsha thekhiniki,vutshamo bya swirho swa xipanu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_271,technical team,tegniese span,ithimba labaqeqeshi,iqela labaqeqeshi,litsimba lebaceceshi,isiqhema sababanduli / isiqhema sobuthekhnikhi,setlhopha sa botegeniki,badiredi ba sehlopha lepatlelong,baeletsi ba sehlopha,tshigwada tsha thekhiniki,ntlawa wa xithekiniki,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_272,temporary suspension of play,tydelike staking van spel,ukumiswa komdlalo okwesikhashana,ukunqunyanyiswa komdlalo okwexeshana / ukunqunyanyiswa komdlalo okwethutyana,kumiswa kwemdlalo kwesikhashana,ukujanyiswa komdlalo kwesikhatjhana,tshekegonakwana ya motshameko,kemišolebakanyana ya papadi,kemiso ya papadi nakwana,u imisanyana mutambo,ku yimisa ntlangu nkarhinyana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_273,through pass,deuraangee,ukufaka ibhola esikhaleni,ukufaka ibhola esithubeni / emahashini,kulitjala / kufaka ibhola esikhaleni,idlulisohlangana,tshutliso,kgwele ya go ngaya bašireletšadino ka bogare,ho thobisa,u phasa nga vhukati,ku hundzisa bolo exikarhi ka vatlangandzhaku,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_274,throw in,ingooi,-phonsa ibhola,ukuphosa ibhola ebiphumele ngaphandle / ukuphosa ibhola ngaphakathi,-phosa / -jika,-phosela ibholo etatawini / -phosela ibholo ekundleni,latlhela / akgela,fošetša ka gare / lahlela ka gare / beletša ka gare,akgela,u posa,hoxa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_275,time wasting tactic,tydverspillingstaktiek,ukuchitha isikhathi,iqhinga lokuhambisa ixesha,lichinga lekucitsa sikhatsi,iqhinga lokuriyadisa,mathaithai a tionako / mathaithai a tshenyonako,makatika a go sepetša nako / manka a go sepetša nako / manka a go senya nako,maqiti a ho senya nako,maitele a u tambisa tshifhinga,endlelo ro dya nkarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_276,top goal scorer award,topdoelskietertoekenning,umklomelo womshayimagoli ovelele,imbasa yoyena mdlali ufaka amanqaku amaninzi,umklomelo wemshayimagoli,unongorwana wokugondela / unongorwana wokukora khulu,kabo ya monosadinontsi,sefoka sa monwešadino tše dintši,kgau ya sebapadi se hlabileng dintlha tse ngata,tshiphuga tsha mukori wa zwikoro zwinzhi,sagwadi ra muhowisinkulu wa ligi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_277,toss,loot,ukukhetha amapali / ukuthosa,itosi / ukutosa / iqashiso,kuthosa,ukuthosa / ukubamba ikatho,tikolosoledi,matengwa,lotho,madeṅwa,thoso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_278,training session,oefensessie,isikhathi sokuqeqesha / isikhathi sokulolonga,ixesha lokuzilolonga / ixesha lokuziqeqesha,sikhatsi sekutilolonga / sikhatsi sekuticecesha,isikhathi sokubandulwa,nakoikatiso,nako ya boitšhidullo / paka ya boitšhidullo,nako ya boikwetliso,tshifhinga tsha nḓowenḓowe,nkarhi wa vutiolori,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_279,trophy,trofee,indebe,indebe,indzebe / inkhomishi,unongorwana / ithrofi,sekgele / sejana,mogopo / sebjana,mohope,khaphu / tshiphuga,khapu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_280,two-touch passing,dubbele aangee,ukubamba ibhola ulidlulise,ukubamba ibhola uyidlulise,kubamba ibhola uyendlulise,idluliso elinguthintwakabili,neeletsanosebedi / kgomaofetise,thago ya kgomaofetiše,amohela o fetisa,u pfukisa bola wo i kwama luvhili,ku nyiketana hi ku khumba kambirhi,,,,,,,,,,,,,,,,,,,,,,
