id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_parliamentary_dictionary_64,caucus meeting,koukusvergadering,umhlangano oyinguyazana,igqugula / intlanganiso yegqugula,umhlanganositse / ikhokhasi,isigobotjhani,kopanoitshebo,kopano ya sephiring,khokhase / boitshebo,muṱangano wa tsivhudzo,nhlengeletano-tihleva,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_65,central government,sentrale regering,uhulumeni kazwelonke,urhulumente wesizwe / urhulumente kazwelonke / undlunkulu,hulumende lomkhulu,urhulumende ophakathi,puso ya bogareng,mmušo wa gare,mmuso wa bohareng,muvhuso wa vhukati,mfumo wa le xikarhi / mfumo-xikarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_66,chairperson / chair,voorsitter,usihlalo / umgcinisihlalo / umphathisihlalo,usihlalo,sihlalo,usihlalo,modulasetulo / monnasetulo,modulasetulo,modulasetulo,mudzulatshidulo / mudzulaphanḓa,mutshama-xitulu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_67,chamber,kamer,igumbi / isigcawu,igumbi leengxoxo / itsheyimba,ligumbi / ishemba,ikundla / ikoro,phaposi,phapoši / phapoše,phaposi / tjhemba,nnḓu,yindlu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_68,Chamber of Parliament,Kamer van die Parlement,iGumbi Lephalamende,iNdlu yeNdibano / iNdlu yeNgxoxo / iGumbi leNgxoxo,Ligumbi Lephalamende / Ishemba Yephalamende,iKundla yePalamende,Phaposi ya Palamente,Phapoši ya Palamente,phaposi ya palamente / tjhemba ya palamente,Nnḓu ya Phaḽamennde,yindlu ya palamende,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_69,Chief Justice,Hoofregter,iJaji Eliyinhloko / iJaji Jikelele,iJaji eyiNtloko,Lijaji Lelikhulu,iJaji eliKhulu,Moatlhodimogolo,Moahlodimogolo,Moahlodi e Moholo,Muhaṱuli Muhulwane,Muavanyisinkulu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_70,chief whip,hoofsweep,usotswebhu omkhulu,umbhexeshi oyintloko,sosiswebhu lomkhulu,usosibebhe omkhulu,semesegolo / motlhokomedimogolo,sefepisegolo / sebepisegolo,sephadi se seholo,tshimebi tshihulwane,ximokonkulu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_71,citizen,burger,isakhamuzi,ummi,sakhamuti,isakhamuzi / isakhalizwe,moagi,modudi,moahi,mudzulapo,muaki / muaka-tiko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_72,citizenship,burgerskap,ukuba yisakhamuzi / ubusakhamuzi,ubumi,buve,ubulunga belizwe,boagi,bodudi,boahi,vhudzulapo,vuaka-tiko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_73,civic association,burgervereniging,inhlangano yomphakathi,umbutho wabahlali,inhlangano yesive / inhlangano yetakhamuti,ihlangano yabahlali,mokgatlho wa baagi,mokgatlo wa badudi,mokgatlo wa baahi,dzangano ḽa vhapo / siviki,nhlangano wa vaaki,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_74,civil rights,burgerregte,amalungelo omphakathi,amalungelo obuhlali,emalungelo eluntfu / emalungelo esive,amalungelo wabahlali,ditshwanelo tsa baagi,ditokelo tša badudi,ditokelo tsa boahi,pfanelo dza vhapo,timfanelo ta vaaki,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_75,civil society,burgerlike samelewing,umphakathi,abantu / uluntu,sive nje / bantfu nje / sive phaca,umphakathi,baagi,setšhaba,baahi,vhashumela vhapo,vaaka-tiko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_76,claim,eis / opeis,-cela inkokhelo,ukubanga,bita,biza,topotuelo,tleleima / tlleima / bela,tseka,-vhila,koxa / londza,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_77,clause,klousule,isigatshana somthetho,umhlathi,sigatjana,umutjhwana,karolwana / polelwana,temana / thabe,polelwana,davhi / lutavhi / tshipiḓa,xinawana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_78,coalition,koalisie,umbimbi / ubambiswano,ubumbano,lubambiswano,ihlanganyelo,semphato / motlhakanelwa / tshwaraganelo,tlhakanelo,setlamo,muṱanganelo,nhlanganelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_79,coalition government,koalisieregering,uhulumeni wombimbi / uhulumeni wobambiswano,urhulumente wobumbano,hulumende welubambiswano,urhulumende wehlanganyela,pusotlhakanelo / pusotshwaraganelo,mmušo wa tlhakanelo / mmušo wa mohlakanelwa,mmuso wa setlamo,muvhuso wa muṱanganelo,mfumo-nhlanganelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_80,colonialism,kolonialisme,uqonelwa ngabezizwe / ukubuswa ngabezizwe,ukwenziwa kwamathanga / ulawulo lwesizwe ngabasemzini,umbusobucalu / inchubobukoloni,ukubuswa ngabeentjhaba,bokoloniale,bokoloniale / bothopi,bokoloneale,vhukoḽonisi / vhukoḽoni,vukoloni,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_81,colonize,koloniseer,-qonela abezizwe / -busa abezizwe,ukwenza amathanga / ukuza kulawula kwabasemzini kwelinye ilizwe,gwamandza live / tfumba ingcondvo,busa beentjhaba,gapa / thopa,thopa,kolonefatsa,u thuba / dzhavhula,khonzisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_82,commission,kommissie,ikhomishana,ikhomishini,ikhomishini,ikomitjhini,khomišene,khomišene,khomishene,khomishini,khomixini,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_83,committee,komitee,ikomidi,ikomiti,likomiti / ikomiti,ikomidi,komiti,komiti,komiti,komiti,komiti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_84,"Commission for Conciliation, Mediation and Arbitration / CCMA","Kommissie vir Versoening, Bemiddeling en Arbitrasie / KVBA","iKhomishana Yokubuyisana, Ukuxazulula Nokwahlulela",iKhomishoni yoLamlo noSombululo / i-CCMA,"Ikhomishini Yekubuyisana, Kulamula Nekwehlulela / i-CCMA","i-CCMA / iKomitjhini yokuThobelana, yokuColela nokuLamulisa","Khomišene ya Thuanyo, Tsereganyo le Katlholelo / CCMA","CCMA / Khomišene ya Kagišo, Poelano le Bonamodi / Khomišene ya Kagišo, Poelano le Bolamodi",CCMA / Khomishene ya Poelano le Bonamodi,"Khomishini ya Vhupfumedzani, Vhukonanyi, na Vhulamukanyi / CCMA",Khomixini ya vulamuri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_85,"Commission for the Promotion and Protection of the Rights of Cultural, Religious and Linguistic Communities","Kommissie vir die Bevordering en Beskerming van die Regte van Kulturele, Godsdienstige en Linguistiese Gemeenskappe","iKhomishana Yokukhuthaza Nokuvikela Amalungelo Amasiko, Ezenkolo Nezilimi Emiphakathini Eyahlukene","iKhomishini yoKhuthazo noKhuselo lwamaLungelo ezeNkcubeko, ezeNkonzo naweeLwimi","Ikhomishini Yekutfutfukisa Nekuvikela Emalungelo Emimango Yetemasiko, Tenkholo Netilwimi","iKomitjhini yeKuliso nokuVikelwa kwamaLungelo wamaSiko, iKolo namaLimi wemiPhakathi","Khomišene ya Tsweletso le Tshireletso ya tsa Semorafe, Setso, Bodumedi le Dipuo","Khomišene ya Kgodišo le Tšhireletšo ya Ditokelo tša Ditšo, Bodumedi le Dipolelo tša Ditšhaba","Khomishene ya Ntshetsopele le Tshireletso ya Ditokelo tsa Ditjhabana ho ya ka Setso, Bodumedi le Puo","Khomishini ya Ṱhuṱhuwedzo, Tsireledzo, Pfanelo dza Mvelele, Vhurereli na Nyambo dza Vhapo","Khomixini ya Nhluvukiso na Nsirhelelo wa Timfanelo ta Mfuwo, Vukhongeri na Tindzimi",,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_86,commission of enquiry,kommissie van ondersoek,ikhomishana yophenyo,ikhomishini yophando,ikhomishini yeluphenyo,iKomitjhini yePhenyo,khomišene ya dipatlisiso,khomišene ya dinyakišišo,khomishene ya dipatlisiso,Khomishini ya ṱhoḓisiso / khomishini ya ndondoloso,khomixini ya ndzavisiso / khomixini ya vulavisisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_87,Commission on Gender Equality / CGE,Kommissie op Gendergelykheid,iKhomishana Yezokulingana Ngokobulili,iKhomishini yokuLingana ngokweSini,Ikhomishini Ngekwekulingana Ngekwebulili / i-CGE,iKomitjhini yezokuLinganiswa koBulili / i-CGE,Khomišene ka ga Tekatekanyobong / CGE,Khomišene ya Tekatekano ya Bong,CGE / Khomishene ya Tekatekano ya Bong,Khomishini ya Ndinganyiso nga Mbeu / CGE,Khomixini ya Ndzingano wa Rimbewu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_88,Commission on Restitution of Land Rights,Kommissie op Herstel van Grondregte,iKhomishana Yokubuyiselwa Kwamalungelo Omhlaba,iKhomishini yokuBuyiselwa kwamaLungelo oMhlaba,Ikhomishini Ngekubuyiselwa Kwemalungelo Emhlaba,iKomitjhini yezokuBuyiselwa kwamaLungelo womHlaba,Khomišene ka ga Pusetso ya Ditshwanelo tsa Mafatshe,Khomišene ya Pušetšo ya Ditokelo tša Naga,Khomishene ya Ditokelo tsa Kgutlisetso ya Naha,Khomishini ya Mbuedzedzo ya Pfanelo dza Mavu,Khomixini yo Tlherisela Vun’wini bya Misava,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_89,Committee of the Whole House,Komitee van die Hele Huis,iKomidi Lendlu Yephalamende,iKomiti yeNdlu Yonke,Ikomiti Yendlu Yonkhe / Likomiti Lendlu Yonkhe,iKomidi yeNdlu yePalamende,Komiti ya Ntlo Yotlhe,Komiti ya Ngwako Ohle / Komiti ya Ngwako Wohle,Komiti ya Ditho Tsohle,Komiti ya Nnḓu Yoṱhe,Komiti ya Huvo Hinkwayo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_90,Committee on Human Rights Violations,Komitee oor die Skending van Menseregte,iKomidi Elivimbela Ukwephulwa Kwamalungelo Esintu,iKomiti yokuNyhashwa kwamaLungelo oLuntu,Likomiti Ngekuhlukunyetwa Kwemalungelo Eluntfu / Ikomiti Ngekuhlukunyetwa Kwemalungelo Eluntfu,iKomidi yezokuVikelwa kokuPhulwa kwamaLungelo wobuNtu,Komiti ka ga Dikgatako tsa Ditshwanelo tsa Botho,Komiti ya Dikgatako tša Ditokelo tša Batho,Komiti ya Tlolo ya Ditokelo tsa Botho,Komiti ya u thivhela u Thithiswa ha Pfanelo dza Vhathu,Komiti yo Sivela ku Onhiwa ka Timfanelo ta Vanhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_91,common voters’ roll,gemeenskaplike kieserslys,uhlu lwabavoti,uluhlu lwabavoti,luhlu lwebavoti bonkhe,irhelo labavowudi elihlanganisiweko,lenaanetlhopho la botlhe,lenaneo la bohle la babouti / lenaneo la bohle la bavouti,lenane la bakgethi,mutevhekate wa vhavouti,nongonoko wa mavito ya vavhoti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_92,communism,kommunisme,inqubo yamadlandawonye / ubukhomanisi,ubukomanisi,bukhomanisi,ubukhomanisi / ubudlelondawonye,bokomonisi,bokomonisi,bokomonisi,vhukomunisi,vukhomonisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_93,communist,kommunis,idlelandawonye / ikhomanisi,umkomanisi / ikomanisi,likhomanisi,ikomanisi / idlelandawonye,mokomonisi,mokomonisi,lekomonisi,mukomunisi,mukhomonisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_94,community involvement,gemeenskapsbetrokkenheid,ukumbandakanywa komphakathi,inxaxheba yabantu / inxaxheba yoluntu / ukubandakanyeka kwabantu,kubandzakanyeka kwemmango,ukuzibandakanya emphakathini / ukuhlokanyela nomphakathi,seabe sa baagi,tšeokarolo setšhabeng,kabelo ya setjhaba,u shela mulenzhe ha vhapo / u ḓidzhenisa ha vhapo,ku hoxa xandla ka vaaki,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_95,comrade,kameraad,umlingani / iqabane / ikhomredi,iqabane,umbutfo,idelisa / umthwalisani / ikhomreyidi,mokaulengwe / khomoreiti,khomreite / lekhomo,khomoreiti,khonani nndwani / khomureidi,munghana / khomuredi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_96,conciliation,versoening,ukubuyisana,uxolelwaniso / ulamlo,kubuyisana / kucolelana,ithobelwano,thuanyo,kagišo,poelano,vhupfumedzani,ntwananiso / ndzivalelano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_97,conciliatory democracy,versoeningsdemokrasie,intando yeningi enokubuyisana,idemokhrasi yoxolelwaniso / intando yesininzi esekelwe kuxolelwaniso,intsandvolinyenti yekubuyisana,idemokhrasi yethobelwano,temokerasi ya thuanyo,temokrasi ya kagišo / pušobontši ya kagišo,demokrasi ya poelano,dimokrasi ya vhupfumedzani,xidemokirasi xa ndzivalelano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_98,conflict,konflik,ukungqubuzana / ingxabano,ungquzulwano / impixano / usunduzwano,kungcubutana / kushayisana / lutfungunyane,inturhu / irarano,kgotlhang / thulano,thulano,kgohlano,khuḓano,dzolonga / nkwetlembetano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_99,conflict of interest,belangekonflik,udweshu ngokokwenzelela / ukungqubuzana kwezifiso,ingozi yokuhendeka,kushayisana kwetifiso,ipambano yekareko / ipambano yekhahleko,thulano ya dikgatlhegelo,thulano ya dikganyogo,kgohlano ya maikutlo / kganyetsano ya ditabatabelo / twantshano ya maikutlo,khuḓano ya dzangalelo,nkwetlembetano wa vutsakeri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_100,conflict resolution,konflikoplossing,ukuxazulula ingxabano,ukusonjululwa kongquzulwano / ukupheliswa kwempixano,kulamula / kusombulula lutfungunyane,irarululo lerarano,phediso ya kgotlhang / tharabololo ya kgotlhang,tharollo ya thulano,tharollo ya kgohlano,thasululo ya khuḓano,vuherisa-madzolonga / vutshunxa-nkwetlembetano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_101,consensus,konsensus,ukuvumelana,ukuvumelana / imvumelwano,kuvumelana,ukuvumelana,kutlwanelo,tumelelano,tumellano,thendelano nga huswi,mpfumelelano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_102,consensus politics,konsensuspolitiek,ipolitiki yokuvumelana kwamaqembu / ukuvumelana kwamaqembu ngokwezepolitiki,uvumelwano ngokwezopolitiko,ipolitiki yekuvumelana,ipolotiki yokuvumelana,dipolotiki tsa kutlwanelo,dipolotiki tša tumelelano,tumellano ya dipolotiki,poḽotiki ya thendelano nga huswi,tipolitiki ta mpfumelelano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_103,conservatism,konserwatisme,ukubambelela kokudala,ubuntamolukhuni,buntsamolukhuni,ukubambelela kokudala,botsetsepelo,boganaphetogo,bohanadiphetoho,vhuhanatshanduko / u konḓa u ṱanganedza tshanduko,vuala-ncinco,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_104,consociation,konsosiasie,ukusebenzisana,intsebenziswano / uphathiswano,kutsandzanisa,ukusebenzisana okutjhideleneko,tlhakanelopuso,kabagano,khonsosiyeishene,vhuḓibaḓekanyi,mpfumelelano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_105,consociational democracy,konsosiatiewe demokrasie,intando yeningi enokusebenzisana,idemokhrasi yentsebenziswano / ulawulo lwentando yesininzi,intsandvolinyenti yekutsandzanisa / idemokhrasi yekutsandzanisa,idemokhrasi yokusebenzisana ngokutjhideleneko,temokerasi ya tlhakanelopuso,demokrasi ya kabagano / temokrasi ya kabagano,demokrasi ya khonsosiyeishene,dimokirasi ya vhuḓibaḓekanyi,xidemokirasi xa mpfumelelano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_106,constituency,kiesafdeling,iziko labavoti,inqila yovoto / ingingqi yelungu / indawo emelwe lilungu,sigodzilukhetfo / sigcemelukhetfo,isifunda sekhetho,kgaolotlhopho,karolokgetho,lebatowa,vhukhethoni,ndhawu ya vaseketeri / xifundza xa vakheti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_107,constituent assembly,grondwetgewende vergadering,indlu yomthethosisekelo,indlu yoqulunqo lomgaqo-siseko,libandla,indlu yomthethosisekelo,palamente,lekgotla la ba dikarolokgetho,seboka sa lebatowa,buthano ḽa vhukhethoni,huvo ya vumbiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_108,constitution,grondwet,umthethosisekelo,umgaqo-siseko,umtsetfosisekelo,umthethosisekelo,molaotheo,molaotheo,molao wa motheo,ndayotewa,vumbiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_109,Constitutional Court,Konstitusionele Hof,iNkantolo Yomthethosisekelo,iNkundla yezoMgaqo-siseko,Likhotho Lemtsetfosisekelo,iKhotho yomThethosisekelo,Kgotlatshekelokgolo ya Molaotheo,Kgorotsheko ya Molaotheo,Lekgotla la Molaotheo,Khothe ya Ndayotewa,Khoto ya Vumbiwa / Huvo ya Vumbiwa,RSA,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_110,contempt of parliament,minagting van die parlement,ukudelela iphalamende / ukweyisa iphalamende / ukugcwanekela iphalamende,ukudela ipalamente,kwedzelela iphalamende,ukudelela ipalamende,nyatsa palamente / nyatso,nyatšo ya palamente,nyediso ya palamente,u nyadza phaḽamennde / vhunyadzaphaḽamennde,vutsan’wapalamende,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_111,cooperative government,samewerkende regering,uhulumeni onokubambisana / uhulumeni onokusebenzisana,uburhulumente bentsebenziswano,hulumende welubambiswano,urhulumende webambiswano,puso ya tirisano,pušotirišano,mmuso wa tshebedisano,muvhuso wa tshumisano,mfumo wa ntirhisano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_112,coordinating council,koördinerende raad,umkhandlu wokuxhumanisa,ibhunga eliququzelelayo,umkhandlu wekuchumanisa,umkhandlu wezokulungelelanisa / umkhandlu wezokuvumelanisa,lekgotlakgokagano,khantshele ya kopanyo,lekgotla la bohokanyi,khorokhonanyi,huvo ya vukondleteri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_113,coordinator,koördineerder,umxhumanisi,umququzeleli,umchumanisi,umlungeleli / umvumelanisi,mogokaganyi,mokopanyi,mohokahanyi,mukonanyi,mukondleteri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_114,council,raad,umkhandlu,ibhunga,umkhandlu,umkhandlu,lekgotla / khansele,khantshele,lekgotla / khansele,khoro,huvo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_115,coup d’état,staatsgreep,ukuketula umbuso,ubhukuqo-mbuso,luketulo mbuso / kuketula umbuso,iketulombuso,menolopuso,menolopušo,menolopuso,u dzhavhula muvhuso,ku vutla mfumo / ku wutla mfumo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_116,create,skep,-dala / -akha / -enza / -sungula,yila / bangela / ukwenza / ukudala,akha / bumba,-akha / tlhama,tlhola / tlhama,hlola,thea,-sima / -vhumba,tumbuluxa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_117,create a precedent / set a precedent,skep ‘n presedent,-qala inqubo ezolandelwa / -sungula inqubo ezolandelwa,ukuqala inkqubo eza kulandelwa,kwakha sibonangaso,beka ikomba,go baya motlhala,bea mohlala / hlola ketapele,ho bula moedi / ho bula kgoro,u thoma tsumbo / u vhea tsumbo,tumbuluxa maendlelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_118,deadlock,dooiepunt,ungqingetshe,unongxi / kwanongxi / ukungevani ngezimvo,ngcingetje,umgoduyagcina,palelano,palelano,pharela,ganzhila,ntlimbo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_119,debate,debat,inkulumompikiswano,ukuxoxa / ingxoxo,inkhulumomphikiswano,ikulumopikiswano,ngangisano / kganetsano,ngangišano,ngangisano,khanedzano / dibeithi,njhekanjhekisano,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_120,decision-making,besluitneming,ukuthatha izinqumo / uthathozinqumo,ukwenza isigqibo,kutsatfwa kwesincumo / kutsatsa sincumo,ukuthathwa kweenqunto,tseotshwetso / botsayatshwetso,tšeosephetho,ho etsa qeto,u dzhia tsheo / u ita ambadzifhele,ku teka xiboho,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_121,declaration of intent,verklaring van voorneme,ukugagulwa kwenhloso / ukuvezwa kwenhloso,ukuxela injongo,kukhombisa inhloso,umtlolo wokuvezwa kwehloso / umtlolo wokuvezwa komnqopho,kgoeletso ya maikaelelo,pego ya maikemišetšo,phatlalatso ya maikemisetso,vhuḓigani ha ndivho,mpaluxa-xikongomelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_122,de facto,de facto,ngobunjalo besimo,ngokwemeko ekhoyo,mbamba,ubunjalo bobujamo,ntlhakgopolo / ntlhatlhokakamogelesego,seo se lego gona / sa maleba / sa tshwanelo / de facto,de facto,zwa vhukuma / difakto,swilo nga xiswona,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_123,Defiance Campaign,Uitdaagveldtog,uMkhankaso Wokuphikisana Nesinqumo,iphulo loqhankqalazo,umkhankhaso wekuhlaphaneka / umkhankhaso wekuhlutfuka,ijima lokuphikisa okuquntiweko,Letsholo la Ikgatholosomolao,lesolo la lenyatšo,Letsholo la Tello,Fulo ḽa Khanedzo / Fulo ḽa u Nyadza,Pfhumba ra Xinyajo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_124,deficit,tekort,imali eshodayo / okushodayo / okunganele,imali eshotayo,lokusilele,itlhayelo,tlhaelo,tlhaelelo,kgaelo,ṱhahelelo / zwikolodo / milandu,nkayivelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_125,delegate,afgevaardigde,isithunywa / umgunyazwa,umthunywa,sitfunywa / umeleli,isithunywa / umgunyazwa,moemedi,moromelwa / kemedi,morumuwa,murumelwa,murhumiwa,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_126,delegate,afvaardig,-gunyaza / -nika amandla,ukuthuma,mela / tfuma,gunyaza / thuma,roma / rolela dithata,romela,roma,-rumelwa,rhuma,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_127,delegated legislation,gedelegeerde wetgewing,umthetho ogunyaziwe,uwiso-mthetho olugunyazisiweyo,timiso letigunyatiwe,umthetho ogunyaziweko,melawanaitlhamelo,molao wa go matlafatša,matla a ho etsa molao,mulayo wa vhurumelwa,nawu wo nyika matimba,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_128,deliberations,beraadslagings,izingxoxo,ingxoxo,tinkhulumiswano / kukhulumisana,iinkulumiswano,ditherisano / dipuisano,ditherišano,dipuisano,khaseledzo,minkanerisano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_129,democracy,demokrasie,intando yabantu / intando yeningi labantu,idemokhrasi / ulawulo lwentando yesininzi,intsandvolinyenti,idemokhrasi / intando yenengi,temokerasi,pušobontši / temokrasi / demokrasi,demokrasi,dimokrasi / demokhrasi,xidemokirasi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_130,department,departement,umnyango,isebe,litiko,umnyango,lefapha,kgoro,lefapha,muhasho,ndzawulo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_131,Department of Agriculture,Departement van Landbou,uMnyango Wezolimo,iSebe lezoLimo,Litiko Letekulima,umNyango wezokuLima,Lefapha la Temothuo,Kgoro ya Temo,Lefapha la Temo / Lefapha la Temothuo,Muhasho wa vhulimi,Ndzawulo ya Vurimi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_132,Department of Arts and Culture,Departement van Kuns en Kultuur,uMnyango Wezobuciko Namasiko,iSebe lezoBugcisa neNkcubeko,Litiko Letebuciko Nemasiko,umNyango wezobuKghwari namaSiko,Lefapha la Botsweretshi le Setso,Kgoro ya Bokgabo le Setšo,Lefapha la Bonono le Setho,Muhasho wa Vhutsila na Mvelele,Ndzawulo ya Vutshila na Mfuwo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_133,Department of Communications,Departement van Kommunikasie,uMnyango Wezokuxhumana,iSebe lezoQhagamshelwano,Litiko Letekuchumana,umNyango wezokuThintana,Lefapha la Tlhaeletsano,Kgoro ya Dikgokaganyo,Lefapha la Dikgokahanyo,Muhasho wa Vhudavhidzani,Ndzawulo ya Vuhlanganisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_134,Department of Correctional Services,Departement van Korrektiewe Dienste,uMnyango Wezokuhlunyeleliswa Kwezimilo,iSebe leeNkonzo zoLuleko,Litiko Letekulungisa Timilo,umNyango wezamaJele,Lefapha la Ditirelo tsa Kgopololo,Kgoro ya Ditirelo tša Tshokollo,Lefapha la Ditshebeletso tsa Tshokollo ya Batshwaruwa,Muhasho wa Tshumelo dza Ndulamiso,Ndzawulo ya Makhotso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_parliamentary_dictionary_135,Department of Defence,Departement van Verdediging,uMnyango Wezokuvikela,iSebe lezoKhuseleko,Litiko Letekuvikela,umNyango wezokuVikela,Lefapha la Tshireletso,Kgoro ya Tšhireletšo,Lefapha la Tshireletso,Muhasho wa Vhupileli,Ndzawulo ya Vusirheleri,,,,,,,,,,,,,,,,,,,,,,
