id,eng,afr,nso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info
up_glossary_institutional_terminology_212,Information and Technology Committee,Inligting- en Tegnologiekomitee,Komiti ya Tshedimoo le Theknoloti,,,,,,
up_glossary_institutional_terminology_213,Information Governance Committee,Inligtingbestuurskomitee,Komiti ya Tshedimoo le Taolo,,,,,,
up_glossary_institutional_terminology_214,Information Literacy,Inligtinggeletterdheid,Tsebo ya Tshedimoo,,,,,,
up_glossary_institutional_terminology_215,Information Management,Inligtingbestuur,Taolo ya Tshedimoo,,,geen verbindings-s,,,
up_glossary_institutional_terminology_216,Information Science,Inligtingkunde,Saense ya Tshedimoo,,,geen verbindings-s,,,
up_glossary_institutional_terminology_217,information technology,inligtingtegnologie,theknolti ya tshedimoso,,,geen verbindings-s,,,
up_glossary_institutional_terminology_218,information week,inligtingsweek,beke ya tshedimoso,,,,,,
up_glossary_institutional_terminology_219,initial payment,eerste betaling,tefo ya pele,,,,,,
up_glossary_institutional_terminology_220,in-service training,indiensopleiding,tlhahlo ya mosomong,,,,,,
up_glossary_institutional_terminology_221,Institutional Forum,Institusionele Forum,Foramo ya Institusene,,,,,,
up_glossary_institutional_terminology_222,Institutional Policy on Assessment,Institusionele Assesseringsbeleid,Pholisi ya Instituene ya Kelo/Tekanyo/Tekolo,,,,,,
up_glossary_institutional_terminology_223,Institutional Proficiency Test,Institusionele Vaardigheidstoets,Teko ya Bokgoni bja Instituene,,,,,,
up_glossary_institutional_terminology_224,Institutional Repository,Institusionele Bewaarruimte,Mothopo wa Instituene,,,,,,
up_glossary_institutional_terminology_225,Instruction,onderrig,taelo,,,,,,
up_glossary_institutional_terminology_226,instruction of learners,onderrig van leerders,taelo go baithuti,,,,,,
up_glossary_institutional_terminology_227,instructional considerations,onderrigoorwegings,tlhokomelo ya taolo,,,,,,
up_glossary_institutional_terminology_228,instructional delivery,onderrigoordrag/-besorging/-lewering,go fihlia taelo,,,,,,
up_glossary_institutional_terminology_229,instructional design,onderrigontwerp,moakanyetso wa taelo,,,,,,
up_glossary_institutional_terminology_230,instructional designer,onderrigontwerpen,Moakanyetsi wa taelo,,,,,,
up_glossary_institutional_terminology_231,instructional expert,onderrigkenner,setsebi sa taelo,,,,,,
up_glossary_institutional_terminology_232,Intellectual Property Law,Intellektuelegoederereg,Molao wa Thoto ya Monagano,,,,,,
up_glossary_institutional_terminology_233,interleaves,tussenblaaie,karogano ya matlakala,,,,,,
up_glossary_institutional_terminology_234,introduction,instelling,Tsebiso,of module,,van module,,ya dithutwana,
up_glossary_institutional_terminology_235,International Affairs Office,Kantoor vir Internasionale Aangeleenthede,Ofisi ya Ditaba tsa Ditshabatshaba,,,,,,
up_glossary_institutional_terminology_236,international agreement,internasionale ooreenkoms,tumelelano ya ditshabatshaba,,,,,,
up_glossary_institutional_terminology_237,International English Language Testing System,International English Language Testing System,Mokgwa wa go Leka Polelo ya Seisemane yaDitshabatshaba,IELTS,,IELTS,,,
up_glossary_institutional_terminology_238,International Students Division,Internasionale Studente-afdeling,Karolo ya Baithuti ba Ditshabatshaba,,,,,,
up_glossary_institutional_terminology_239,Intranet Project,Intranetprojek,Protseke ya Intranete,,,,,,
up_glossary_institutional_terminology_240,Investment Committee,Beleggingskomitee,Komiti ya go Boloka tshelete,,,,,,
up_glossary_institutional_terminology_241,invigilate,by 'n eksamen toesig hou,go hlokomela baithuti bao ba ngwalago ditlhahlobo,verb,,,,,
up_glossary_institutional_terminology_242,invigilation,toesig,tlhokomelo ya baithuti ba o ba ngwalago ditlhahlobo,noun,,snw,,,
up_glossary_institutional_terminology_243,invigilator,opsiener,mohlokomedi wa baithuti bao ba ngwalago ditlhahlobo,at an examination,,by 'n eksamen,,,
up_glossary_institutional_terminology_244,IT Project Prioritisation Committee,IT-Projekprioriteitskomitee,Komiti ya Peakanyo ya Protseke ya IT,,,,,,
up_glossary_institutional_terminology_245,IT Users Forum,IT-gebruikersforum,Foramo ya Basomisi ba IT,,,,,,
up_glossary_institutional_terminology_246,ITS Management,ITD-bestuur,Taolo ya ITS,,,,,,
up_glossary_institutional_terminology_247,job description,posbeskrywing,tlhaloo ya mosomo,,,,,,
up_glossary_institutional_terminology_248,job title,posbenaming,thaetlele ya mosomo,,,,,,
up_glossary_institutional_terminology_249,keynote address,programrede,polelokgolo,,,,,,
up_glossary_institutional_terminology_250,keynote speaker,hoofspreker,seboledisegolo,,,,,,
up_glossary_institutional_terminology_251,Kumba Virtual Reality Centre for Mine Design,Kumba Virtuele Werklikheidsentrum vir Mynontwerp,Senthara ya Nnete ya Tiriso ya Kumba ya Moakanyetso wa Meepo,VRC,,VRC,,,
up_glossary_institutional_terminology_252,LC de Villiers Sports Grounds,LC de Villiers-sportterrein,Mabala a Dipapadi a LC de Villiers,,,,,,
up_glossary_institutional_terminology_253,Leadership and Training Centre and Research Commons,Leierskap- en Opleidingsentrum en Navorsingsruimte,Senthara ya Tlhahlo le Boetapele le Didiriswa tsa Nyakisiso,in Merensky Library,,in Merensky-bibioteek,,Bokgobapuku bja Merensky,
up_glossary_institutional_terminology_254,Learning,Leer,Go ithuta,,,,,,
up_glossary_institutional_terminology_255,Learning Support,Leerondersteuning,Thekgo ya go Ithuta,,,,,,
up_glossary_institutional_terminology_256,Lectern,Kateder,Pabilione,,,,,,
up_glossary_institutional_terminology_257,Lecturer,dosent/lektor,Mofahlosi,,,,,,
up_glossary_institutional_terminology_258,lecturers' marks system,dosentepuntestelsel,mokgwa wa meputso wa bafahlosi,,,,,,
up_glossary_institutional_terminology_259,life member,lewenslange lid,leloko la bophelo,,,,,,
up_glossary_institutional_terminology_260,life scientific fellow,lewenslange wetenskapsgenoot,modirisani wa saense ya bophelo,,,,,,
up_glossary_institutional_terminology_261,Life Skills modules,Lewensvaardigheidsmodules,Dithutwana tsa Mabokgoni a Bophelo,,,,,,
up_glossary_institutional_terminology_262,Literacies in Education,Geletterdhede vir die Onderwys,Ditsebotlhaka ka Thutong,,,,,,
up_glossary_institutional_terminology_263,live,regstreeks,somago,eg live transmission,,,,mohlala tshepediso ye e somago,
up_glossary_institutional_terminology_264,mainstream modules,hoofstroommodules,dithutwana tseo di tlwealegilego,,,,,,
up_glossary_institutional_terminology_265,major subject,hoofvak,dithutwana tse dikgolo,,,,,,
up_glossary_institutional_terminology_266,MakerSpace,MakerSpace,MakerSpace,in Merensky 2 Library,,in Merensky 2 Biblioteek,,ka Bokgobapukung bja Merensky ya 2,
up_glossary_institutional_terminology_267,Malaria Research Day,Malaria-navorsingsdag,Letsati la Dinyakisiso/Diphatisiso tsa Malaria,,,,,,
up_glossary_institutional_terminology_268,Master of Physiotherapy,Magister in Fisioterapie,Master of Physiotherapy,,,,,,
up_glossary_institutional_terminology_269,master's degree,magistergraad/meestersgraad,tikrii ya mastase,,,,,,
up_glossary_institutional_terminology_270,master's examination,magistereksamen/meesterseksamen,tlhahlobo ya mastase,,,,,,
up_glossary_institutional_terminology_271,master's programme,magisterprogram/meestersprogram,lenaneo la mastase,,,,,,
up_glossary_institutional_terminology_272,Mathematics achievement test,Wiskunde-prestasietoets,Teko ya bokgoni bja mmetse,,,,,,
up_glossary_institutional_terminology_273,Mathematics comprehension test,Wiskunde-begripstoets,Teko ya tekatlhaologanyo ya immetse,,,,,,
up_glossary_institutional_terminology_274,Matriculation Board,Matrikulasieraad,Boto ya Marematlou,,,,,,
up_glossary_institutional_terminology_275,matriculation exemption certificate,matrikulasievrystellingsertifikaat,setifikeiti sa tokollo sa marematlou,,,,,,
up_glossary_institutional_terminology_276,meeting schedule,vergaderingskedule,setulo ya kopano,,,,,,
up_glossary_institutional_terminology_277,merit award,merietetoekenning,sefoka sa bokgoni,for ...,,vir...,,sa...,
up_glossary_institutional_terminology_278,meritorious achievement,merieteprestasie,bokgoni bja go retega,,,,,,
up_glossary_institutional_terminology_279,mini dissertation,miniverhandeling; skripsie,tesitheisene ye nnyane,,,,,,
up_glossary_institutional_terminology_280,minimum requirements,minimum vereistes,dinyakwa tse nnyane,,,,,,
up_glossary_institutional_terminology_281,Mining Industry Study Centre,Mynwese-studiesentrum,Senthara ya Dithuto tsa Intasteri ya Meepo,,,,,,
up_glossary_institutional_terminology_282,Mini-Olympics,Mini- Olimpiese Spele,Diolimpiki tse Nnyane,,,,,,
up_glossary_institutional_terminology_283,minutes,notule,metsotso,of a meeting,,van 'n vergadering,,ya kopano,
up_glossary_institutional_terminology_284,The Mastercard Foundation Scholars Program,Die Mastercard-stigting se Beursprogram,Lenaneo la Baithuti la Motheo wa Mastercard,,,,,,
up_glossary_institutional_terminology_285,Miss - Misses,mej - mejj,Mohumagatsana - Bahumagatsana,,,afkorting vir mejuffrou mejuffroue,,,
up_glossary_institutional_terminology_286,Modality,modaliteit,Mokgwa woo dilo di dirwago ka gona,,,,,,
up_glossary_institutional_terminology_287,Model C school,Model C-skool,Sekolo sa immotlolo wa C,,,,,,
up_glossary_institutional_terminology_288,moderate achievement,gemiddelde prestasie,bokgoni bjo bo lekanetsego,,,,,,
up_glossary_institutional_terminology_289,module reports,moduleverslae,dipego tsa dithutwana,,,,,,
up_glossary_institutional_terminology_290,Mr - Messrs,mnr mnre,Mna Morena,abbr Mister,Misters/Messieurs,afkorting vir meneer,menere,,
up_glossary_institutional_terminology_291,Ms - Mss,me - mee/mes,Mmarena - Mmarena,sing,"pl, abbreviation for title before a woman's name",ekv,"mv, afkorting vir titel voor 'n vrouenaam",,
up_glossary_institutional_terminology_292,M-score,M-telling,Meputso ya M,,,,,,
up_glossary_institutional_terminology_293,multiple-choice examination papers,meervoudigekeusevraestelle,matlakala la /pampiri ya tlhahlobo ya go kgetha karabo go tse dintsi,,,,,,
up_glossary_institutional_terminology_294,name change,naamsverandering,phetoo ya leina,,,,,,
up_glossary_institutional_terminology_295,National Benchmark Test,Nasionale Normtoets,Teko ya Tekolo ya Setshaba,NBT,,NBT,,,
up_glossary_institutional_terminology_296,National Qualifications Framework,Nasionale Kwalifikasieraamwerk,Tlhako ya Dithuto tsa Setshaba,NQF,,NQF,,,
up_glossary_institutional_terminology_297,National Research Foundation,Nasionale Navorsingstigting,Motheo wa Dinyakisiso wa Setshaba,NRF,,NNS,,NRF,
up_glossary_institutional_terminology_298,National Senior Certificate,Nasionale Senior Sertifikaat,Setifikeiti sa Marematlou,NSC,,NSS,,NCS,
up_glossary_institutional_terminology_299,National Senior Certificate Examination,Nasionale Senior Sertifikaat-eksamen,Tlhahlobo ya Setifikeiti sa Marematlou,,,,,,
up_glossary_institutional_terminology_300,National Student Financial Aid Scheme,Nasionale Finansiu00e8le Hulpskema vir Studente,Setlamo sa Setshaba sa Thuso ya Ditshelete ta Baithuti,NSFAS,,NSFAS,,NSFAS,
up_glossary_institutional_terminology_301,new first-year student,nuwelingeerstejaarstudent,baithuti ba ngwaga wa mathomo ba bafsa,,,,,,
up_glossary_institutional_terminology_302,non-refereed journal,nie-portuurbeoordeelde joernaal,jenale yeo e se a lekolwago,,,,,,
up_glossary_institutional_terminology_303,NRF rating,NNS-gradering,Tekanyo/tekanyetso ya NRF,,,,,,
up_glossary_institutional_terminology_304,number-limited field of study,getalbeperkte studierigting,nomoro ya karolo ya thuto ye e lekantswego,,,,,,
up_glossary_institutional_terminology_305,Numeracy modules,Gesyferdheidsmodules,Dithutwana tsa thutapalo,,,,,,
up_glossary_institutional_terminology_306,Online,aanlyn,Onlaene,,,,,,
up_glossary_institutional_terminology_307,opening address,openingsrede,polelo ya go bula,,,,,,
up_glossary_institutional_terminology_308,opinion piece,meningstuk,karolo ya kgopolo,,,,,,
up_glossary_institutional_terminology_309,optimising student services,optimalisering van studentedienste,go kaonafata ditirelo tsa baithuti,OSS,,OSS,,OSS,
up_glossary_institutional_terminology_310,optional subject,keusevak,thutwana ya kgetho,,,,,,
up_glossary_institutional_terminology_311,ordinary conditional exemption,gewone voorwaardelike vrystelling,tokollo ya peelano ye e tlwaelegilego,,,,,,
up_glossary_institutional_terminology_312,ordinary conditional exemption certificate,sertifikaat van gewone voorwaardelike vrystelling,setifikeiti sa tokollo ya peelano ye e tlwaelegilego,,,,,,
up_glossary_institutional_terminology_313,Orientation,orientering,Tlwaetso,,,,,,
up_glossary_institutional_terminology_314,Orientation Week,Orienteringsweek,Beke ya Tlwaetso,,,,,,
up_glossary_institutional_terminology_315,Outstanding Academic Achiever,Uitnemende Akademiese Presteerder,Mokgoni wa Thuto wa go Ikgetha,,,,,,
up_glossary_institutional_terminology_316,outstanding achievement,uitstekende prestasie,bokgoni bja go ikgetha,,,,,,
up_glossary_institutional_terminology_317,over-examination,ooreksaminering,ka godimo ga ditlhahlobo,,,,,,
up_glossary_institutional_terminology_318,Paper,referaat; lesing; verhandeling,Sengwalwa; Pampiri; Letlakala,,,,,,
up_glossary_institutional_terminology_319,pass mark,slaagpunt/slaagsyfer,moputso wa go tswelela,,,,,,
up_glossary_institutional_terminology_320,performance agreement,diensooreenkoms,tumelelano ya phethagatu00e3o,,,,,,
up_glossary_institutional_terminology_321,Physical Sciences,Fisiese Wetenskappe,Disaense tsa Fisika,school subject,,skoolvak,,thutwana ya ka sekolong,
up_glossary_institutional_terminology_322,placement test,plasingstoets,teko ya tsebo ye e itsego,,,,,,
up_glossary_institutional_terminology_323,plenary lecture,volle-sitting lesing,thutophahloo ya kgapeletso,,,,,,
up_glossary_institutional_terminology_324,Podium,podium,Podium,,,,,,
up_glossary_institutional_terminology_325,postdoctoral fellow,nadoktorale genoot,badirisani ba ka morago ga bongaka,,,,,,
up_glossary_institutional_terminology_326,postdoctoral fellowship,nadoktorale studiebeurs,tirisano ya ka morago ga bongaka,,,,,,
up_glossary_institutional_terminology_327,postgraduate,nagraads,dialogadigolwane,,,,,,
up_glossary_institutional_terminology_328,Postgraduate Committee,Nagraadse Komitee,Komiti ya Dialogadigolwane,,,,,,
up_glossary_institutional_terminology_329,postgraduate programme information,hagraadseprograminligting,tshedimoso ya lenaneo la dialogadigolwane,,,,,,
up_glossary_institutional_terminology_330,postgraduate studies,nagraadse studie,dithuto tsa dialogadigolwane,,,,,,
up_glossary_institutional_terminology_331,Postgraduate Support Hub,Spil vir Nagraadse Ondersteuning,Hapo ya Thekgo ya Dialogadigolwane,,,,,,
up_glossary_institutional_terminology_332,postgraduate UP bursary awards,nagraadse UP-beurstoekennings,difoka tsa thekgo ya ditshelete ya dialogadigolwane tsa UP,,,,,,
up_glossary_institutional_terminology_333,post-school qualifications,naskoolse kwalifikasies,dithuto tsa ka morago ga sekolo,,,,,,
up_glossary_institutional_terminology_334,powers and functions,bevoegdhede en funksies,maatla le mehola,,,,,,
up_glossary_institutional_terminology_335,practical - practicals,praktikum - praktika,tiriso - ditiriso,sing / pl,,ekv / mv,,botee / bontsi,
up_glossary_institutional_terminology_336,pre-registration,voorafregistrasie,pele ga boingwadiso,,,,,,
up_glossary_institutional_terminology_337,prerequisite for module,voorvereiste vir module,senyakwa sa thutwana,,,,,,
up_glossary_institutional_terminology_338,pre-service teacher,voordiensonderwyser,morutisi wa pele ga mosomo,,,,,,
up_glossary_institutional_terminology_339,President of the Convocation,President van die Konvokasies,Mopresidente wa Mohlakano,,,,,,
up_glossary_institutional_terminology_340,Prof - Profs,prof - proff,Prof - Profs,abbreviation for Professor Professors,,afkorting vir professor professors/professore,,Khutsofato ya Profesa,Diprofesa
up_glossary_institutional_terminology_341,Professional Studies,Professionele Studie,Dithuto tsa Profesene/Bokgoni,,,,,,
up_glossary_institutional_terminology_342,programme,program,lenaneo,program: only for computing,,,,lenaneo: la khomputha fela,
up_glossary_institutional_terminology_343,promotion test,vorderingstoets,teko ya tsweletsopele,,,,,,
up_glossary_institutional_terminology_344,proposal for amendment/regulation amendment,voorstel vir wysiging/regulasiewysiging,tshisinyo ya mpshafatso/mpshafatso ya melawana,,,,,,
up_glossary_institutional_terminology_345,Pro-Vice Chancellor,Pro-visekanselier,Motlatsa - Motlatsamokhanseliri,,,,,,
up_glossary_institutional_terminology_346,provisional admission,voorlopige toelating,kamogelo ya lebakanyana,,,,,,
up_glossary_institutional_terminology_347,PULP: Pretoria University Law Press,PULP: Pretoria University Law Press,PULP: Kgatio ya Molao ya Yunibesithi ya Pretoria,,,,,,
up_glossary_institutional_terminology_348,Rankings and Ratings,Rangordening en Metings,Maemo le Ditekanyo/Ditekanyetso,,,,,,
up_glossary_institutional_terminology_349,rating code,prestasiekode,molao wa go lekanya/lekanyetsa,,,,,,
